Forex,MAE,EVR,order,n_b,n_c,frequency,N
XAUUSD_,0.9252289299051917,50.39928486536577,1,1,1,W,119
XAUUSD_,1.0586849803646683,57.66893379949823,1,1,2,W,119
XAUUSD_,0.9530625516532424,51.91544436489482,1,1,3,W,119
XAUUSD_,1.0168166421143507,55.38827196747632,1,1,4,W,119
XAUUSD_,1.0063619488002125,54.81878148842993,1,1,5,W,119
XAUUSD_,1.0745472736615274,58.532988319030274,1,1,6,W,119
XAUUSD_,0.9377002816076264,51.07862722787877,1,2,1,W,119
XAUUSD_,1.086108807115825,59.1627708509095,1,2,2,W,119
XAUUSD_,0.9525724017070979,51.888744803344125,1,2,3,W,119
XAUUSD_,1.0309027985433123,56.15557634758696,1,2,4,W,119
XAUUSD_,1.0074518684308158,54.87815184334172,1,2,5,W,119
XAUUSD_,1.062973108410035,57.90251770496446,1,2,6,W,119
XAUUSD_,0.9520480312741645,51.86018117550005,1,3,1,W,119
XAUUSD_,1.0830232278203822,58.99469245986565,1,3,2,W,119
XAUUSD_,0.9661271337897482,52.6271013132051,1,3,3,W,119
XAUUSD_,1.0018355128204115,54.572216417886565,1,3,4,W,119
XAUUSD_,0.9961727521372064,54.26375320454271,1,3,5,W,119
XAUUSD_,1.087892658117543,59.25994119641758,1,3,6,W,119
XAUUSD_,0.9567962272328314,52.11882600704672,1,4,1,W,119
XAUUSD_,1.112780553298806,60.6156403951752,1,4,2,W,119
XAUUSD_,0.9622596893791044,52.41643298426193,1,4,3,W,119
XAUUSD_,1.0189193445347438,55.50281086141616,1,4,4,W,119
XAUUSD_,1.0359670537842909,56.43143763366581,1,4,5,W,119
XAUUSD_,1.0995457776610318,59.89471262698951,1,4,6,W,119
XAUUSD_,0.94989019259613,51.74263888654577,1,5,1,W,119
XAUUSD_,1.0578740992713211,57.62476329650744,1,5,2,W,119
XAUUSD_,0.9477510941624468,51.62611742052839,1,5,3,W,119
XAUUSD_,0.9484856487034339,51.666130245856,1,5,4,W,119
