Forex,order,n_b,n_c,1,2,3,4,5,6,7,8,9,10,11,12,MAE
XAUUSD_,1,1,1,0.6325606591259892,0.5963887371128449,0.4755502276381168,2.304598802558619,0.8738843701295044,0.570655036263504,0.5626105414621548,1.4808279378218994,0.6501153592795412,1.387634882903259,0.36419678324467025,1.2960769664335257,0.9329250253311357
XAUUSD_,1,1,2,0.6181319939614252,0.6490207948635981,0.4492250450611103,2.341869755292739,0.886027010547717,0.7448603149265474,0.6916286159015527,1.7010032416554466,0.4197042293746558,1.6107855054418418,0.4804777651622456,1.412917084181169,1.0004709463641708
XAUUSD_,1,1,3,0.4414444167173266,0.6581204828587569,0.4045934981893944,2.319551430663061,0.8230078291339,0.6645145461526214,0.5319209690288226,1.4348426911462606,0.692423956153677,1.3216048690724151,0.24259817062805378,1.3353257801827931,0.9058290533272569
XAUUSD_,1,1,4,1.0765733533382251,0.21976287167924077,0.31016547783978854,2.3086180815838233,0.7221683460110754,0.6826090027524465,0.5331609752080098,1.8170664406346606,0.29919718472358614,1.7113789440768814,0.6167073488072746,1.8370478849642558,1.0112046593016055
XAUUSD_,1,1,5,1.1419841141110563,0.0716346657880845,0.2009407479592146,2.3884555556702987,0.8066913154932926,0.6445859199610935,0.5205993576636431,1.8870499214792766,0.1200262480274891,1.8125420174761653,0.688443634699933,1.9043659046355192,1.0156099502470888
XAUUSD_,1,1,6,1.1666558365865276,0.18362141685011357,0.40008946438485443,2.651858368351011,0.8692518938192126,0.6235889349655066,0.6422425434328946,1.9674632560977536,0.00948148174286989,1.7952170445669262,0.6585030779875933,1.8797024332599972,1.0706396460037715
XAUUSD_,1,2,1,0.653349492680358,0.5937645503539378,0.47567395261144474,2.3024368874571395,0.8683711956319065,0.5630108586574081,0.5569239015314533,1.4761476709731083,0.6571907120434403,1.3939684597610877,0.3409698053552656,1.298932180706348,0.931728305646908
XAUUSD_,1,2,2,0.6339677717747568,0.6479225686965453,0.44928570713832,2.3324209666682156,0.8743188683725642,0.7139497762826804,0.6820369663723181,1.705036703860634,0.3942475701904785,1.7093300892566332,0.6213949871242355,1.4286562194564907,1.0160473495994895
XAUUSD_,1,2,3,0.49471604964481214,0.6581442326940851,0.40473077536246227,2.31390309142205,0.8102837747944468,0.62609648962024,0.5203807382163804,1.4253994816888156,0.7015506419912629,1.304293210282395,0.22763002759849138,1.3057310663218302,0.8994049649697726
XAUUSD_,1,2,4,0.9145641534099606,0.22444285851201956,0.31238318803047516,2.406508126884221,0.7712859523205783,0.6831708460091527,0.5515116422653553,1.814412343290608,0.30731506715966034,1.6620204273826187,0.5834828702251588,1.7936729688098472,1.002064203691638
XAUUSD_,1,2,5,0.9147904947938967,0.12233148738104685,0.2412619339819106,2.456195437126051,0.8274733151367323,0.6329374491522256,0.5368008194156377,1.8999969786557318,0.1203358124142251,1.7803716751668066,0.6785576157054649,1.8937162576033086,1.0087307730444197
XAUUSD_,1,2,6,0.9471818366111255,0.1908799490955512,0.4042359132622566,2.597396327957786,0.8515562232951545,0.6255789706973115,0.6430279588976696,1.9699251511319091,0.021633516262098505,1.7901595794183374,0.6720828107192509,1.864290795168895,1.0481624193764456
XAUUSD_,1,3,1,0.6521608638554657,0.5942261618039222,0.4983300744945557,2.3097240888308934,0.8882844863679702,0.583541562246613,0.5719663221136098,1.4912670834685469,0.6398038751756511,1.4050676544414469,0.3495266789135909,1.332771393371965,0.9430558537570192
XAUUSD_,1,3,2,0.6977588894507836,0.6161822409141184,0.47317318026325733,2.331415659434381,0.87973590802889,0.7250137385877741,0.6916462413860781,1.6880260819588149,0.48747332283597306,1.4436979228336007,0.17631507202129837,1.5123626677110398,0.976900077118834
XAUUSD_,1,3,3,0.4708296392305673,0.6879400194276017,0.46679947034270197,2.321104559203923,0.8304089295808486,0.6602443725233392,0.58708509487814,1.4793076010050035,0.6471785128216705,1.3102552337179876,0.2723773036431074,1.3220017848736216,0.9212943767707095
XAUUSD_,1,3,4,1.0840178305948018,0.1555508293927727,0.23884592010248365,2.2275227866130716,0.658798937514768,0.668295391780549,0.5393871189466451,1.7880464470327164,0.34850176856926257,1.5902288735003816,0.5665274940710588,1.6911724106254324,0.9630746507286619
XAUUSD_,1,3,5,1.1195764331451523,0.061728553926546886,0.08721807963504194,2.2708482457094994,0.7390543461141496,0.6205327523036076,0.5399323964286707,1.826097107624291,0.16907318521307807,1.6993628534813348,0.6686028448084602,1.789329213966593,0.9659463343630356
XAUUSD_,1,3,6,1.1198848884570047,0.013952888726689126,0.34138381358252196,2.5082194141244742,0.8091266394197408,0.6016760243407788,0.6514450840441881,1.8871997931251427,0.09858738101037158,1.7323511965996,0.7008332028425699,1.7995420893157625,1.022016867965737
XAUUSD_,1,4,1,0.654949951067094,0.6019374412870757,0.4983032520362701,2.3068167420353216,0.8807519522880034,0.5811422959483604,0.569978775105577,1.4919875784883025,0.6394355456244194,1.406195616867814,0.3495688164491285,1.3255892891165242,0.9422214380261575
XAUUSD_,1,4,2,0.6939658118326636,0.6234039016663282,0.47128121091571773,2.326493252435016,0.8736875442728069,0.7172883044420614,0.6701366047647594,1.7022488328291647,0.47917699939038866,1.9775590033306332,0.1602934809502539,1.4482386463241583,1.0119811327628292
XAUUSD_,1,4,3,0.4468168281048438,0.689640889443729,0.46568888563066935,2.3158139129374273,0.8251679364395036,0.6639295245111242,0.5883426836342737,1.4799913354462906,0.6473392165705039,1.3110291322788226,0.27255775128768567,1.315539049833242,0.918488095509843
XAUUSD_,1,4,4,1.0750574342740398,0.1543371067862536,0.22998911936440142,2.245733292220435,0.6226645493529842,0.6134806718082659,0.5302736435279591,1.7959570673634289,0.3479927508783379,1.587432951498417,0.5669772170943322,1.6733223113051736,0.9536015096228359
XAUUSD_,1,4,5,1.1284180083200956,0.07127819944114153,0.07229893635031012,2.2958897539716623,0.6990781419797615,0.5971301753750149,0.5410968117308921,1.840276080776785,0.16585237201708777,1.6895621996713628,0.6692090124969925,1.7652375137100957,0.9612772671534335
XAUUSD_,1,4,6,1.1257536658066938,0.04560501007747123,0.31663397312213315,2.524924672887061,0.7636183035592673,0.5838870080897779,0.6060457186133243,1.8824043633572602,0.093460621227174,1.7340040448788452,0.7010646187254087,1.7873221632355996,1.013727013631668
XAUUSD_,1,5,1,0.6647920398948557,0.5958991599636982,0.49021272198320964,2.306342909824176,0.8774257991093702,0.583872013700299,0.5699891543170709,1.4916405698701565,0.6419265626514675,1.4049546927258594,0.3493256610727384,1.3172274749196482,0.9411340633360458
XAUUSD_,1,5,2,0.769369091562307,0.6048252496725133,0.45998332395733355,2.32432557891309,0.876138676258089,0.7152729144689627,0.6692423918599261,1.6824493945231418,0.3709147988398751,1.120210933746337,0.09471980241511233,1.4941233668995997,0.9317979602596904
XAUUSD_,1,5,3,0.4530601510739073,0.7048907577807731,0.4676338986117372,2.3160386395298027,0.8220029889731962,0.6649131172582654,0.5873888764339155,1.4710398356085588,0.6484544437994131,1.2940320054724896,0.27219268746589576,1.2973898603452698,0.9165864385294354
XAUUSD_,1,5,4,1.1027487998529852,0.14030802240439844,0.1159305511618837,2.234043359684182,0.6729239137052024,0.6244233222380522,0.5141336704625269,1.779870577200813,0.3509297953264298,1.5703596557800257,0.5662866762665615,1.6458426394717816,0.9431500819629036
XAUUSD_,1,5,5,1.2133560914128063,0.1279527537996258,0.05648035423184694,2.284695891618464,0.7200508053370479,0.6107345248742787,0.5242172491462463,1.8147614148855624,0.159935581668629,1.6791762470222016,0.6686989814025467,1.7412852110507229,0.9667787588708315
XAUUSD_,1,5,6,1.1990109677329495,0.0030922428187526592,0.22843435147190824,2.5220385906976146,0.768664227030667,0.5922168286063005,0.5839212637859778,1.861648895990394,0.08737958232746468,1.7032710912952123,0.7000686471327062,1.7594464626059199,1.000766095957989
XAUUSD_,1,6,1,0.658214758328139,0.6024879844785,0.4897024878832764,2.2968706275561277,0.8721726011042253,0.5830261566882814,0.5772827142623872,1.4931892807689642,0.6311785067998096,1.4068098597958871,0.35715568812055004,1.3225678668129774,0.940888211049927
XAUUSD_,1,6,2,0.7672094647123133,0.625324722663176,0.45921934792754976,2.31147079389686,0.8694561743370706,0.7207906192243911,0.6859696935623141,1.7034941331728712,0.8819495411239674,1.054542878166775,0.7889106447139619,1.5196350131030103,1.0323310855503551
XAUUSD_,1,6,3,0.44653381291611605,0.7252784782455681,0.4676918098188116,2.313434673197696,0.8182954001613144,0.6624035063865524,0.5917076757098202,1.479369449258571,0.6478382603969535,1.2950806327205018,0.2714382371839875,1.3042910396955747,0.9186135813076223
XAUUSD_,1,6,4,1.0879953803642535,0.17846158649962224,0.11601426423126805,2.1674438295081124,0.6574523938819185,0.6620552855709569,0.570360947557931,1.7896975469046599,0.3661472420992165,1.5705420916218806,0.5529809586841344,1.6347647755766586,0.9461596918750511
XAUUSD_,1,6,5,1.1950572551180525,0.06725590664565721,0.05714629933015437,2.2128802615563217,0.6989649378956462,0.646394518659225,0.5788219844293002,1.834431455218051,0.13782355399283536,1.6819891606427186,0.6890398669187164,1.744334446552883,0.9620116372466304
XAUUSD_,1,6,6,1.1827717174711907,0.042661265451105664,0.22538104404881995,2.4328359539039903,0.7356874882319804,0.6361663522128388,0.6621451625278545,1.889572827693793,0.05173321399945086,1.7048212373085976,0.7017607552234257,1.7646168136881233,1.002512819313431
XAUUSD_,2,1,1,0.5687225842800462,0.5821994588554146,0.4652079833047799,2.3753884244614305,0.8374149344414318,0.7178365684354611,0.443490216486279,1.532106911694436,0.6486444931231244,1.414808653203967,0.26388542999682024,1.3755707139160391,0.9354396976832691
XAUUSD_,2,1,2,0.783660945796855,0.5636780611813903,0.430464869349701,2.2694613257910388,0.6984256293035742,0.612925748818502,0.4575913224968836,0.8404064588996584,1.8375067975307882,1.0667081985296083,0.04429013353221364,1.6337598568566172,0.936573279007236
XAUUSD_,2,1,3,0.4561013973978257,0.6352404362230196,0.3600925544128186,2.28461724492365,0.8395515135471678,0.6836085555317435,0.5471358977293331,1.3735968933668194,0.7392217191583428,1.3334559341980556,0.27150589350847726,1.3277765930944005,0.9043253860909709
XAUUSD_,2,1,4,1.0652498269229913,0.24323758789874475,0.39876598343567954,2.592493295534196,0.9710622919736493,0.6818101895563253,0.4823529053137342,1.8589719461422918,0.07806813786039125,1.7527417409559098,0.40403685621783214,1.5096698313067745,1.0032050494265434
XAUUSD_,2,1,5,1.1749047942634887,0.3198447767447764,0.49372369776320435,2.6683541134217283,0.972108832726986,0.6000020181493301,0.44555604308950164,1.9658573392063288,0.05034397213623138,1.774367380889321,0.4385288648030953,1.6327171450658338,1.0446924148549854
XAUUSD_,2,1,6,1.2266641192521546,0.19096240069080386,0.5999534686829908,2.934067601100956,1.1263189032677943,0.7954247243938568,0.5390274617524953,2.0227627229608407,0.05068991132000572,1.7995755921645498,0.5174849220205401,1.741103163703917,1.128669582609242
XAUUSD_,2,2,1,0.603960556071782,0.5811301474933841,0.46705996827391033,2.374622848977189,0.8302252508217491,0.6950005023617764,0.4366368099769983,1.5250629359815715,0.6545756914192539,1.405254866509025,0.28235010416847045,1.3469976847725356,0.9335731139023039
XAUUSD_,2,2,2,0.689656204237592,0.5680213585238386,0.43054754247798044,2.2517074207293915,0.8777494873362841,0.048408596641974375,0.12081509770769966,0.6013776672754578,2.412210451818511,0.5316099074919811,1.0874882559454133,0.7487194662039113,0.8640259546991697
XAUUSD_,2,2,3,0.5146988991930307,0.6358376272097606,0.3600176096502797,2.2762408081998977,0.8337912067775881,0.6762602587632272,0.55095953004016,1.3598038372665493,0.8025800824407742,1.3165430964804423,0.29449737585509667,1.3244029198028355,0.9121361043066366
XAUUSD_,2,2,4,0.9053289390751827,0.2729340370156313,0.401272757989342,2.574357905348453,0.9459946330025809,0.6514720646708476,0.5014714177733323,1.865393697378754,0.11764779763565143,1.6563659702670066,0.3560040153581182,1.5000388222547554,0.9790235048141379
XAUUSD_,2,2,5,0.9349075763068124,0.33016874004311925,0.4972019895419993,2.630635590896635,0.9342993802515919,0.5745493703679162,0.47384992672740467,1.9784290492963572,0.07716883001435804,1.697492603869157,0.4349661411199223,1.6423806963771423,1.0171708245677011
XAUUSD_,2,2,6,0.9481721676100616,0.17274663240272628,0.5833994544845774,2.7457848322762426,0.9830304353891262,0.6731553421146222,0.5527693590463824,2.0060116560085763,0.016216698942794854,1.7696359595132118,0.5436024903936272,1.732794142575559,1.0606099308964587
XAUUSD_,2,3,1,0.6181770641612103,0.6060569259982157,0.4508383886600716,2.3647673121356907,0.8583724511559128,0.6922470109205255,0.46419089738291286,1.514342072184598,0.641450863565339,1.399586882951986,0.3141455717941609,1.3410237900332787,0.9387666025786586
XAUUSD_,2,3,2,0.5483681146743282,0.45159333193479934,0.3491667298213543,2.078609558499374,0.640608967133842,0.004870033129795073,0.09288686806619366,0.3883996214336236,2.5957480279335807,0.5481054388322266,1.0369723546155694,0.5498895339661368,0.7737682150034019
XAUUSD_,2,3,3,0.4583348721381294,0.6729705569666773,0.4216412818058006,2.276374015409683,0.8176832439217981,0.6616553094664237,0.6014517412145912,1.4112784494256891,0.7894733779040052,1.292730214912967,0.15711989037862298,1.2844264654944932,0.9037616182532401
