Forex,MAE,EVR,order,n_b,n_c,frequency,N
XAUUSD_,0.9329250253311357,50.8185083604233,1,1,1,W,179
XAUUSD_,1.0004709463641708,54.497885437387666,1,1,2,W,179
XAUUSD_,0.9058290533272569,49.34253028884765,1,1,3,W,179
XAUUSD_,1.0112046593016055,55.08257473806946,1,1,4,W,179
XAUUSD_,1.0156099502470888,55.32254076820535,1,1,5,W,179
XAUUSD_,1.0706396460037715,58.3201311189304,1,1,6,W,179
XAUUSD_,0.931728305646908,50.753320368219505,1,2,1,W,179
XAUUSD_,1.0160473495994895,55.34636688717878,1,2,2,W,179
XAUUSD_,0.8994049649697726,48.99259585784979,1,2,3,W,179
XAUUSD_,1.002064203691638,54.58467372006608,1,2,4,W,179
XAUUSD_,1.0087307730444197,54.94781663208029,1,2,5,W,179
XAUUSD_,1.0481624193764456,57.09574641676803,1,2,6,W,179
XAUUSD_,0.9430558537570192,51.370357196160164,1,3,1,W,179
XAUUSD_,0.976900077118834,53.213927580879925,1,3,2,W,179
XAUUSD_,0.9212943767707095,50.18496097445263,1,3,3,W,179
XAUUSD_,0.9630746507286619,52.46082574791538,1,3,4,W,179
XAUUSD_,0.9659463343630356,52.617252764898986,1,3,5,W,179
XAUUSD_,1.022016867965737,55.671539876182024,1,3,6,W,179
XAUUSD_,0.9422214380261575,51.32490470893612,1,4,1,W,179
XAUUSD_,1.0119811327628292,55.124870980542795,1,4,2,W,179
XAUUSD_,0.918488095509843,50.03209657072798,1,4,3,W,179
XAUUSD_,0.9536015096228359,51.94480260841924,1,4,4,W,179
XAUUSD_,0.9612772671534335,52.36291825292433,1,4,5,W,179
XAUUSD_,1.013727013631668,55.21997300816597,1,4,6,W,179
XAUUSD_,0.9411340633360458,51.26567298261304,1,5,1,W,179
XAUUSD_,0.9317979602596904,50.75711461044253,1,5,2,W,179
XAUUSD_,0.9165864385294354,49.92850907062507,1,5,3,W,179
XAUUSD_,0.9431500819629036,51.375490016846186,1,5,4,W,179
XAUUSD_,0.9667787588708315,52.66259678575836,1,5,5,W,179
XAUUSD_,1.000766095957989,54.513962894518485,1,5,6,W,179
XAUUSD_,0.940888211049927,51.25228085986114,1,6,1,W,179
XAUUSD_,1.0323310855503551,56.233378328708355,1,6,2,W,179
XAUUSD_,0.9186135813076223,50.03893206220951,1,6,3,W,179
XAUUSD_,0.9461596918750511,51.53943018602301,1,6,4,W,179
XAUUSD_,0.9620116372466304,52.402921030969146,1,6,5,W,179
XAUUSD_,1.002512819313431,54.609110814267304,1,6,6,W,179
XAUUSD_,0.9354396976832691,50.9554881760363,2,1,1,W,179
XAUUSD_,0.936573279007236,51.017236880835796,2,1,2,W,179
XAUUSD_,0.9043253860909709,49.2606221783954,2,1,3,W,179
XAUUSD_,1.0032050494265434,54.6468181335431,2,1,4,W,179
XAUUSD_,1.0446924148549854,56.906727525649806,2,1,5,W,179
XAUUSD_,1.128669582609242,61.48115128503991,2,1,6,W,179
XAUUSD_,0.9335731139023039,50.85381119138822,2,2,1,W,179
XAUUSD_,0.8640259546991697,47.065422204659406,2,2,2,W,179
XAUUSD_,0.9121361043066366,49.68608943264,2,2,3,W,179
XAUUSD_,0.9790235048141379,53.32959542680169,2,2,4,W,179
XAUUSD_,1.0171708245677011,55.40756507622352,2,2,5,W,179
XAUUSD_,1.0606099308964587,57.77379015133472,2,2,6,W,179
XAUUSD_,0.9387666025786586,51.136712111132994,2,3,1,W,179
XAUUSD_,0.7737682150034019,42.14888167376922,2,3,2,W,179
XAUUSD_,0.9037616182532401,49.22991248597945,2,3,3,W,179
XAUUSD_,0.975893992120915,53.15912388552413,2,3,4,W,179
XAUUSD_,1.0057965948539656,54.78798539714301,2,3,5,W,179
XAUUSD_,1.0587829949791463,57.67427287431136,2,3,6,W,179
XAUUSD_,0.9358146484435593,50.975912580816086,2,4,1,W,179
XAUUSD_,0.8850440229158373,48.2103232914424,2,4,2,W,179
XAUUSD_,0.90073775789816,49.06519606336998,2,4,3,W,179
XAUUSD_,0.9756422677619714,53.14541189785936,2,4,4,W,179
XAUUSD_,1.0050514832969448,54.747397507589426,2,4,5,W,179
XAUUSD_,1.0518357562182115,57.29584127319839,2,4,6,W,179
XAUUSD_,0.9385283909631673,51.123736192763666,2,5,1,W,179
XAUUSD_,0.8423468410615477,45.884512498384765,2,5,2,W,179
XAUUSD_,0.8978929662012135,48.91023391023916,2,5,3,W,179
XAUUSD_,0.961529763251625,52.37667227894841,2,5,4,W,179
XAUUSD_,0.9955799935202988,54.23146431967939,2,5,5,W,179
XAUUSD_,1.0418730487298227,56.75315036016234,2,5,6,W,179
XAUUSD_,0.9388970209875697,51.14381629295215,2,6,1,W,179
XAUUSD_,0.8498899486455032,46.295402404229826,2,6,2,W,179
XAUUSD_,0.8931834162700035,48.6536942140636,2,6,3,W,179
XAUUSD_,0.9639482595635583,52.508413170992775,2,6,4,W,179
XAUUSD_,0.993169947241411,54.10018371979497,2,6,5,W,179
XAUUSD_,1.0293224414520123,56.069490769565114,2,6,6,W,179
XAUUSD_,0.9209913436517586,50.16845408411229,3,1,1,W,179
XAUUSD_,1.404059610605838,76.48226076343,3,1,2,W,179
XAUUSD_,0.8951307491890456,48.759769784489784,3,1,3,W,179
XAUUSD_,1.0427216566472293,56.79937592746357,3,1,4,W,179
XAUUSD_,1.0495254493396302,57.169993701060804,3,1,5,W,179
XAUUSD_,1.1062479696086354,60.25979598125108,3,1,6,W,179
XAUUSD_,0.9191357230776385,50.06737428981025,3,2,1,W,179
XAUUSD_,1.377040523684011,75.01047079387644,3,2,2,W,179
XAUUSD_,0.8885647256327406,48.40210382642163,3,2,3,W,179
XAUUSD_,1.0242626814134825,55.79387434719666,3,2,4,W,179
XAUUSD_,1.0140562404104398,55.23790672561936,3,2,5,W,179
XAUUSD_,1.0513840172632234,57.27123404406694,3,2,6,W,179
XAUUSD_,0.9290292584079766,50.60629724100933,3,3,1,W,179
XAUUSD_,1.4248648518251514,77.61556868865048,3,3,2,W,179
XAUUSD_,0.8949120914450456,48.74785900914362,3,3,3,W,179
XAUUSD_,1.021965018574168,55.66871552409864,3,3,4,W,179
XAUUSD_,1.006503464180307,54.8264901470372,3,3,5,W,179
XAUUSD_,1.054206902586203,57.425002908114124,3,3,6,W,179
XAUUSD_,0.925527382235889,50.41554222994589,3,4,1,W,179
XAUUSD_,1.396627072164143,76.07739380554732,3,4,2,W,179
XAUUSD_,0.8894402830026081,48.449797390547914,3,4,3,W,179
XAUUSD_,1.0185748334224785,55.484044572203686,3,4,4,W,179
XAUUSD_,1.0071698219998677,54.862788144737884,3,4,5,W,179
XAUUSD_,1.0580355560947543,57.63355821004142,3,4,6,W,179
XAUUSD_,0.9281370683267566,50.557697655972504,3,5,1,W,179
XAUUSD_,1.4104212062725716,76.82879107808287,3,5,2,W,179
XAUUSD_,0.8845115474216043,48.181318162819345,3,5,3,W,179
XAUUSD_,1.0101846896803879,55.02701471629298,3,5,4,W,179
XAUUSD_,0.9994614702771304,54.44289702183873,3,5,5,W,179
XAUUSD_,1.0547940550070818,57.456986410967076,3,5,6,W,179
XAUUSD_,0.9291904973181992,50.61508028432438,3,6,1,W,179
XAUUSD_,1.444717889144278,78.69700794216791,3,6,2,W,179
XAUUSD_,0.8769216999022899,47.76788222837465,3,6,3,W,179
XAUUSD_,1.0133187857925947,55.19773592663249,3,6,4,W,179
XAUUSD_,1.000264916708334,54.48666254218885,3,6,5,W,179
XAUUSD_,1.0497888416297776,57.18434126698034,3,6,6,W,179
XAUUSD_,1.0202172224833046,55.57350917005713,4,1,1,W,179
XAUUSD_,1.344020089620525,73.21177405088312,4,1,2,W,179
XAUUSD_,1.480317391502328,80.63619229148617,4,1,3,W,179
XAUUSD_,1.0759249218939704,58.60803189307662,4,1,4,W,179
XAUUSD_,1.048766754664936,57.12866590877087,4,1,5,W,179
XAUUSD_,1.1925362923171787,64.9601135093553,4,1,6,W,179
XAUUSD_,1.0170155285229268,55.39910575405355,4,2,1,W,179
XAUUSD_,1.316661181665717,71.72147327120366,4,2,2,W,179
XAUUSD_,1.4056856579792003,76.57083519309366,4,2,3,W,179
XAUUSD_,1.0456139208509538,56.956924013994275,4,2,4,W,179
