Forex,MAE,EVR,order,n_b,n_c,frequency,N
XAUUSD_,14.19548160089972,365.27084949302224,1,1,1,M,59
XAUUSD_,2.0477135222714358,52.69071376564139,1,1,2,M,59
XAUUSD_,2.1189369694137254,54.52339896596856,1,1,3,M,59
XAUUSD_,2.045633869749994,52.637201213935555,1,1,4,M,59
XAUUSD_,2.0974852592075552,53.971414564848324,1,1,5,M,59
XAUUSD_,2.1015103632181105,54.07498647614861,1,1,6,M,59
XAUUSD_,11.208592694296868,288.41375658629346,1,2,1,M,59
XAUUSD_,2.073933852651002,53.365401854499524,1,2,2,M,59
XAUUSD_,2.1204320837838924,54.561870481865945,1,2,3,M,59
XAUUSD_,2.057400402867494,52.93997160723765,1,2,4,M,59
XAUUSD_,2.0922044573622096,53.83553168110513,1,2,5,M,59
XAUUSD_,2.0405674360356727,52.50683434095726,1,2,6,M,59
XAUUSD_,5.770976215450683,148.4957991483778,1,3,1,M,59
XAUUSD_,1.9941950609238397,51.313604176153646,1,3,2,M,59
XAUUSD_,2.1209794179082597,54.57595420274172,1,3,3,M,59
XAUUSD_,2.0314927573873174,52.27332936578609,1,3,4,M,59
XAUUSD_,2.0536144176556586,52.84255257818494,1,3,5,M,59
XAUUSD_,2.0265915770769753,52.147214708614925,1,3,6,M,59
XAUUSD_,4.610122214002147,118.62529956493249,1,4,1,M,59
XAUUSD_,1.914402652527511,49.26042686118507,1,4,2,M,59
XAUUSD_,2.1106286595134196,54.30961379823296,1,4,3,M,59
XAUUSD_,1.9998068302375238,51.458003344987645,1,4,4,M,59
XAUUSD_,2.0872747581995843,53.708683191458746,1,4,5,M,59
XAUUSD_,2.0024881601615983,51.52699795092448,1,4,6,M,59
XAUUSD_,5.891859757438772,151.6063124309223,1,5,1,M,59
XAUUSD_,1.8956634167369908,48.77823846008006,1,5,2,M,59
XAUUSD_,2.084685323945809,53.64205319776252,1,5,3,M,59
XAUUSD_,1.9385805895844062,49.88256113292412,1,5,4,M,59
XAUUSD_,2.0382000153084516,52.44591708542121,1,5,5,M,59
XAUUSD_,2.000463324848249,51.47489592749306,1,5,6,M,59
XAUUSD_,6.364091406797551,163.7575349514629,1,6,1,M,59
XAUUSD_,1.9356250574217733,49.8065108956655,1,6,2,M,59
XAUUSD_,1.989978101900564,51.205095550098186,1,6,3,M,59
XAUUSD_,1.8472181010844293,47.531668452814706,1,6,4,M,59
XAUUSD_,1.9447715399703946,50.04186349195898,1,6,5,M,59
XAUUSD_,1.9324524466363189,49.72487490265768,1,6,6,M,59
XAUUSD_,22.491874625472757,578.7493782962792,2,1,1,M,59
XAUUSD_,2.0359765237365175,52.38870334106543,2,1,2,M,59
XAUUSD_,2.084702410633743,53.642492863650034,2,1,3,M,59
XAUUSD_,1.9976265321765616,51.401901033895555,2,1,4,M,59
XAUUSD_,2.1481834684219603,55.27595487338897,2,1,5,M,59
XAUUSD_,2.1673144586356847,55.768223698320334,2,1,6,M,59
XAUUSD_,22.5276416264351,579.6697164146073,2,2,1,M,59
XAUUSD_,2.0305257132768424,52.24844588288206,2,2,2,M,59
XAUUSD_,2.085031599828715,53.65096339112292,2,2,3,M,59
XAUUSD_,2.0871149362751575,53.70457073569681,2,2,4,M,59
XAUUSD_,2.368500191399983,60.94503175448616,2,2,5,M,59
XAUUSD_,2.090535516282032,53.79258734548839,2,2,6,M,59
XAUUSD_,29.17096238509632,750.6122377882403,2,3,1,M,59
XAUUSD_,2.0176686632929295,51.91761486906845,2,3,2,M,59
XAUUSD_,2.082653733283737,53.58977734916362,2,3,3,M,59
