Forex,MAE,EVR,order,n_b,n_c,frequency,N
XAUUSD_,0.29052145363237797,51.45446142377828,1,1,1,D,179
XAUUSD_,0.2780322497630328,49.24248963761857,1,1,2,D,179
XAUUSD_,0.292703794767357,51.84097741541789,1,1,3,D,179
XAUUSD_,0.2842695417771552,50.34718086546713,1,1,4,D,179
XAUUSD_,0.3071544391444359,54.40034132590563,1,1,5,D,179
XAUUSD_,0.313317439152589,55.4918746437016,1,1,6,D,179
XAUUSD_,0.2915876719772904,51.64330011369837,1,2,1,D,179
XAUUSD_,0.27814070734273005,49.26169863675056,1,2,2,D,179
XAUUSD_,0.2942026385142044,52.10643869818436,1,2,3,D,179
XAUUSD_,0.28436543488117616,50.36416456136966,1,2,4,D,179
XAUUSD_,0.3057213512255858,54.14652610463573,1,2,5,D,179
XAUUSD_,0.3118659387187231,55.23479836879263,1,2,6,D,179
XAUUSD_,0.29213890930313485,51.740930148807244,1,3,1,D,179
XAUUSD_,0.2782932940183991,49.28872337147782,1,3,2,D,179
XAUUSD_,0.29513361145865963,52.27132397897216,1,3,3,D,179
XAUUSD_,0.2845366805520014,50.39449400400908,1,3,4,D,179
XAUUSD_,0.30227779200383587,53.53663488000955,1,3,5,D,179
XAUUSD_,0.3102682271331909,54.95182653275014,1,3,6,D,179
XAUUSD_,0.2874441856423562,50.90944429990155,1,4,1,D,179
XAUUSD_,0.2785723830999468,49.338153037345,1,4,2,D,179
XAUUSD_,0.2939101645499452,52.05463842621381,1,4,3,D,179
XAUUSD_,0.28470070144817733,50.423543861668335,1,4,4,D,179
XAUUSD_,0.3005135221963564,53.224163798734565,1,4,5,D,179
XAUUSD_,0.31178123406989805,55.21979626815294,1,4,6,D,179
XAUUSD_,0.2864225739242768,50.728505921407425,1,5,1,D,179
XAUUSD_,0.2782305520684273,49.2776111000634,1,5,2,D,179
XAUUSD_,0.29503178072921105,52.253288666004195,1,5,3,D,179
XAUUSD_,0.2858215665050552,50.62206106963798,1,5,4,D,179
XAUUSD_,0.30131845652411543,53.366726290414654,1,5,5,D,179
XAUUSD_,0.3131546398111199,55.46304113646589,1,5,6,D,179
XAUUSD_,0.28442630066201274,50.37494454313324,1,6,1,D,179
XAUUSD_,0.27819935946455493,49.27208655579106,1,6,2,D,179
XAUUSD_,0.29534780195655225,52.30925941049833,1,6,3,D,179
XAUUSD_,0.28673246762693977,50.78339141564471,1,6,4,D,179
XAUUSD_,0.3028713242581468,53.64175580000142,1,6,5,D,179
XAUUSD_,0.31440310077130684,55.68415694568361,1,6,6,D,179
XAUUSD_,0.38413320280361624,68.03410494517868,2,1,1,D,179
XAUUSD_,0.3297715807610369,58.406079374773185,2,1,2,D,179
XAUUSD_,0.2881972280083715,51.04281616930447,2,1,3,D,179
XAUUSD_,0.2793494532710345,49.47578048840545,2,1,4,D,179
XAUUSD_,0.31134211906056597,55.14202429632166,2,1,5,D,179
XAUUSD_,0.3138271061888512,55.582142135236005,2,1,6,D,179
XAUUSD_,0.4026455727635683,71.31284396447467,2,2,1,D,179
XAUUSD_,0.32227409637214927,57.078194578521405,2,2,2,D,179
XAUUSD_,0.2896279867109882,51.296218861429516,2,2,3,D,179
XAUUSD_,0.278885791689734,49.39366105574247,2,2,4,D,179
XAUUSD_,0.3099709291476986,54.89917187494562,2,2,5,D,179
XAUUSD_,0.31205778472065043,55.268776350735294,2,2,6,D,179
XAUUSD_,0.4088108191569925,72.40477514116482,2,3,1,D,179
XAUUSD_,0.30046924682022375,53.21632215535589,2,3,2,D,179
XAUUSD_,0.28999056794442446,51.360435881741,2,3,3,D,179
XAUUSD_,0.2783228499980316,49.29395805206622,2,3,4,D,179
XAUUSD_,0.30572306434149565,54.14682951581379,2,3,5,D,179
XAUUSD_,0.3100897099287261,54.92020922361248,2,3,6,D,179
XAUUSD_,0.4202211113105776,74.42566010545941,2,4,1,D,179
XAUUSD_,0.2924379909486474,51.79390071190741,2,4,2,D,179
XAUUSD_,0.28816666518765033,51.03740316637427,2,4,3,D,179
XAUUSD_,0.2785768635250217,49.338946568618844,2,4,4,D,179
XAUUSD_,0.30422682239576865,53.881829039895514,2,4,5,D,179
XAUUSD_,0.3115392906114549,55.17694549003123,2,4,6,D,179
XAUUSD_,0.4092570111620888,72.48380052475275,2,5,1,D,179
XAUUSD_,0.294593132145975,52.175599303230754,2,5,2,D,179
XAUUSD_,0.28941442179991955,51.25839422803099,2,5,3,D,179
XAUUSD_,0.28011152777162224,49.610752045590885,2,5,4,D,179
XAUUSD_,0.30491413753896524,54.00355991408541,2,5,5,D,179
XAUUSD_,0.31347410613263066,55.519622044040354,2,5,6,D,179
XAUUSD_,0.4295564924625305,76.07905610549201,2,6,1,D,179
XAUUSD_,0.3163648659959281,56.03160658085071,2,6,2,D,179
XAUUSD_,0.28954906313829804,51.2822406512986,2,6,3,D,179
XAUUSD_,0.28100024025902487,49.76815254675233,2,6,4,D,179
XAUUSD_,0.3061517490660819,54.222754172490255,2,6,5,D,179
XAUUSD_,0.31368493147377624,55.55696147026,2,6,6,D,179
XAUUSD_,0.28511133712992,50.49627183952085,3,1,1,D,179
XAUUSD_,0.5827816631076382,103.21687513240283,3,1,2,D,179
XAUUSD_,0.29031218541533677,51.41739778091699,3,1,3,D,179
XAUUSD_,0.2756564090533106,48.821702798577995,3,1,4,D,179
XAUUSD_,0.31238183845044015,55.32616973745501,3,1,5,D,179
XAUUSD_,0.3170921946241571,56.16042427185323,3,1,6,D,179
XAUUSD_,0.28515717426995874,50.50439008801648,3,2,1,D,179
XAUUSD_,0.615196523005645,108.95789403935656,3,2,2,D,179
XAUUSD_,0.29173474448006637,51.66934822933998,3,2,3,D,179
XAUUSD_,0.2735065563345152,48.44094085345142,3,2,4,D,179
XAUUSD_,0.31115597733578154,55.109056602963655,3,2,5,D,179
XAUUSD_,0.31522347160545355,55.829453407996546,3,2,6,D,179
XAUUSD_,0.28496101709303834,50.46964855080243,3,3,1,D,179
XAUUSD_,0.642373930169149,113.77130396488431,3,3,2,D,179
XAUUSD_,0.29286409054370693,51.8693675144535,3,3,3,D,179
XAUUSD_,0.27188958925962886,48.15455866398482,3,3,4,D,179
