Forex,MAE,EVR,order,n_b,n_c,frequency,N
XAUUSD_,14.21119157847169,367.15147783916814,1,1,1,M,59
XAUUSD_,1.93677919121112,50.037418634094884,1,1,2,M,59
XAUUSD_,2.0026436155471834,51.73905080184674,1,1,3,M,59
XAUUSD_,2.0122965858999446,51.988438920428074,1,1,4,M,59
XAUUSD_,2.010743604414149,51.94831705982136,1,1,5,M,59
XAUUSD_,1.9799863970155123,51.15369304196474,1,1,6,M,59
XAUUSD_,10.425539600007093,269.3477355700402,1,2,1,M,59
XAUUSD_,1.9822217719929978,51.211444795009285,1,2,2,M,59
XAUUSD_,2.006965145666412,51.85069915737273,1,2,3,M,59
XAUUSD_,2.0118304377333263,51.976395807271736,1,2,4,M,59
XAUUSD_,2.026113963895924,52.34541607628962,1,2,5,M,59
XAUUSD_,1.9527266178751423,50.44942639819381,1,2,6,M,59
XAUUSD_,5.0842681213323475,131.35397859990655,1,3,1,M,59
XAUUSD_,1.8908987428371506,48.852079999300535,1,3,2,M,59
XAUUSD_,1.948167676981323,50.33164444603978,1,3,3,M,59
XAUUSD_,1.9516608763403172,50.42189256492268,1,3,4,M,59
XAUUSD_,1.8937486273178379,48.925707836415924,1,3,5,M,59
XAUUSD_,1.8811160460300351,48.5993403489938,1,3,6,M,59
XAUUSD_,4.478575613413719,115.70568491738962,1,4,1,M,59
XAUUSD_,1.8219089419039942,47.06970255202089,1,4,2,M,59
XAUUSD_,1.9393858207550274,50.10476188845468,1,4,3,M,59
XAUUSD_,1.9308332677123812,49.88380346483718,1,4,4,M,59
XAUUSD_,1.9107887578138543,49.36594601487115,1,4,5,M,59
XAUUSD_,1.843164514536687,47.61884826308379,1,4,6,M,59
XAUUSD_,4.371194548588146,112.93145473233058,1,5,1,M,59
XAUUSD_,1.786008339224787,46.14219698317363,1,5,2,M,59
XAUUSD_,1.9331804738837983,49.944444418825476,1,5,3,M,59
XAUUSD_,1.7878479408443975,46.18972378270664,1,5,4,M,59
XAUUSD_,1.9384062592345865,50.079454548258866,1,5,5,M,59
XAUUSD_,1.8087573695807981,46.7299267360587,1,5,6,M,59
XAUUSD_,5.410200334981471,139.77455989007422,1,6,1,M,59
XAUUSD_,1.8283376465774925,47.23579055445427,1,6,2,M,59
XAUUSD_,1.825829647110358,47.17099544521282,1,6,3,M,59
XAUUSD_,1.6650985736674775,43.018447727917476,1,6,4,M,59
XAUUSD_,1.853719856645353,47.89154949527078,1,6,5,M,59
XAUUSD_,1.7318426688346051,44.74280652234619,1,6,6,M,59
XAUUSD_,22.900697238106233,591.6481238107608,2,1,1,M,59
XAUUSD_,1.92057480893254,49.618772325078524,2,1,2,M,59
XAUUSD_,1.957955239512161,50.584509804148404,2,1,3,M,59
XAUUSD_,1.6402206862759066,42.37571815306828,2,1,4,M,59
XAUUSD_,1.9640309272710363,50.741477481858105,2,1,5,M,59
XAUUSD_,1.9928260460171103,51.485410201630245,2,1,6,M,59
XAUUSD_,15.852313985817434,409.5504922951229,2,2,1,M,59
XAUUSD_,1.9370765259607385,50.04510038914917,2,2,2,M,59
XAUUSD_,1.9855053965489633,51.296278470055796,2,2,3,M,59
XAUUSD_,1.9166027919270991,49.5161537722642,2,2,4,M,59
XAUUSD_,1.981688743414771,51.197673801272,2,2,5,M,59
XAUUSD_,1.9614586732939543,50.67502233319246,2,2,6,M,59
XAUUSD_,25.818825356779083,667.0390609731173,2,3,1,M,59
