Forex,MAE,EVR,order,n_b,n_c,frequency,N
XAUUSD_,1.9365349501142581,49.82992378760361,1,1,1,M,119
XAUUSD_,1.9575611175008738,50.3709583392179,1,1,2,M,119
XAUUSD_,1.9591063556878874,50.41071961545411,1,1,3,M,119
XAUUSD_,1.9722097271646337,50.74788884754487,1,1,4,M,119
XAUUSD_,1.9857801530588641,51.097076084281774,1,1,5,M,119
XAUUSD_,1.971233965121179,50.72278103926219,1,1,6,M,119
XAUUSD_,1.9199869038489943,49.40411795116199,1,2,1,M,119
XAUUSD_,1.9460449904949249,50.07463126750616,1,2,2,M,119
XAUUSD_,1.948967400967991,50.149829234442095,1,2,3,M,119
XAUUSD_,1.9603729788366901,50.4433117124719,1,2,4,M,119
XAUUSD_,1.9720488984988567,50.743750486831026,1,2,5,M,119
XAUUSD_,1.9584927745885663,50.39493126140717,1,2,6,M,119
XAUUSD_,1.9208867222687258,49.42727161708228,1,3,1,M,119
XAUUSD_,1.946828342553852,50.094788080783864,1,3,2,M,119
XAUUSD_,1.9495321899428217,50.16436209457469,1,3,3,M,119
XAUUSD_,1.9613917945712604,50.469527356245464,1,3,4,M,119
XAUUSD_,1.9731076270134462,50.770993145782604,1,3,5,M,119
XAUUSD_,1.9589470502235422,50.40662044897804,1,3,6,M,119
XAUUSD_,1.8908054760508095,48.65323642273349,1,4,1,M,119
XAUUSD_,1.9083167563977632,49.1038277043732,1,4,2,M,119
XAUUSD_,1.921433594604804,49.44134345545872,1,4,3,M,119
XAUUSD_,1.9364831888915586,49.82859189437746,1,4,4,M,119
XAUUSD_,1.9451425269998006,50.05140953986294,1,4,5,M,119
XAUUSD_,1.9359177250363035,49.81404166856804,1,4,6,M,119
XAUUSD_,1.8904077414630056,48.6430021203798,1,5,1,M,119
XAUUSD_,1.9079981830721715,49.09563033900468,1,5,2,M,119
XAUUSD_,1.9208839508378681,49.42720030404535,1,5,3,M,119
XAUUSD_,1.936459055401304,49.827970903788035,1,5,4,M,119
XAUUSD_,1.9445611017173297,50.036448602797485,1,5,5,M,119
XAUUSD_,1.9352614583650842,49.79715495128505,1,5,6,M,119
XAUUSD_,1.9056371601450726,49.03487770837894,1,6,1,M,119
XAUUSD_,1.920027035127517,49.40515058863139,1,6,2,M,119
XAUUSD_,1.9250096284368639,49.53336012332362,1,6,3,M,119
XAUUSD_,1.9400707395783268,49.92090490803894,1,6,4,M,119
XAUUSD_,1.95660179874501,50.346273641175195,1,6,5,M,119
XAUUSD_,1.9393555219324972,49.90250129452237,1,6,6,M,119
XAUUSD_,1.9337390991409389,49.7579823847832,2,1,1,M,119
XAUUSD_,1.9816365283350275,50.99045445879495,2,1,2,M,119
XAUUSD_,1.9708628980635226,50.71323293211234,2,1,3,M,119
XAUUSD_,1.9735204670539865,50.78161613389618,2,1,4,M,119
XAUUSD_,1.9593728003073716,50.417575631701965,2,1,5,M,119
XAUUSD_,1.8848249164239574,48.49934773077074,2,1,6,M,119
XAUUSD_,1.9182348056917722,49.359033860302894,2,2,1,M,119
XAUUSD_,1.9743830367275719,50.80381133419129,2,2,2,M,119
XAUUSD_,1.9600471765824699,50.43492833602075,2,2,3,M,119
XAUUSD_,1.9585154689952746,50.395515222237115,2,2,4,M,119
XAUUSD_,1.9156636436843624,49.29287403867548,2,2,5,M,119
XAUUSD_,1.872123985785836,48.172533899865236,2,2,6,M,119
XAUUSD_,1.9189971616316155,49.378650412216494,2,3,1,M,119
XAUUSD_,1.9754004225922397,50.82999018528612,2,3,2,M,119
XAUUSD_,1.9610972981959245,50.46194952660813,2,3,3,M,119
XAUUSD_,1.9597944855715062,50.42842622057099,2,3,4,M,119
XAUUSD_,1.9147548062662656,49.2694883005165,2,3,5,M,119
XAUUSD_,1.8708688272995293,48.14023680566079,2,3,6,M,119
XAUUSD_,1.890301031612215,48.64025631724727,2,4,1,M,119
XAUUSD_,1.9234592128257908,49.4934656242678,2,4,2,M,119
XAUUSD_,1.9381452077329486,49.87135811049721,2,4,3,M,119
XAUUSD_,1.9634656863695243,50.52289167597805,2,4,4,M,119
XAUUSD_,1.9226121373862977,49.47166911365497,2,4,5,M,119
XAUUSD_,1.8044766866978035,46.43186830650994,2,4,6,M,119
XAUUSD_,1.8901730736341802,48.636963768205945,2,5,1,M,119
XAUUSD_,1.9240228413185345,49.50796862347073,2,5,2,M,119
XAUUSD_,1.9374942841708365,49.854608879356455,2,5,3,M,119
XAUUSD_,1.96363689104969,50.52729702697067,2,5,4,M,119
XAUUSD_,1.921160018011449,49.43430392291832,2,5,5,M,119
XAUUSD_,1.8038614230891794,46.41603665899684,2,5,6,M,119
XAUUSD_,1.892602206287943,48.69946896337417,2,6,1,M,119
XAUUSD_,1.7135546829136914,44.09230995311632,2,6,2,M,119
XAUUSD_,1.9356203677098531,49.806390222404445,2,6,3,M,119
XAUUSD_,1.942244660790559,49.97684313333118,2,6,4,M,119
XAUUSD_,1.9447180122080978,50.04048614304224,2,6,5,M,119
XAUUSD_,1.8219145407377508,46.88057022008949,2,6,6,M,119
XAUUSD_,1.935126566247641,49.793683976526054,3,1,1,M,119
XAUUSD_,3.820444498078085,98.30571772679254,3,1,2,M,119
XAUUSD_,2.03494816683261,52.362242188817625,3,1,3,M,119
XAUUSD_,2.1012036214452716,54.06709355422529,3,1,4,M,119
XAUUSD_,2.0094587421206898,51.70636138960463,3,1,5,M,119
XAUUSD_,1.8871766490214157,48.5598613074006,3,1,6,M,119
XAUUSD_,1.9194045688209809,49.389133604990995,3,2,1,M,119
XAUUSD_,3.049874170104665,78.4777973922596,3,2,2,M,119
XAUUSD_,2.033862073992158,52.33429540507236,3,2,3,M,119
XAUUSD_,1.9180014138531056,49.35302834125315,3,2,4,M,119
XAUUSD_,2.1981528943132216,56.56174250336432,3,2,5,M,119
XAUUSD_,1.8567076792271955,47.77584940890985,3,2,6,M,119
XAUUSD_,1.9201698080021805,49.40882434699191,3,3,1,M,119
XAUUSD_,3.123778510939367,80.37946597363427,3,3,2,M,119
XAUUSD_,2.0363519996875743,52.39836489559825,3,3,3,M,119
XAUUSD_,1.932577120517273,49.72808294699785,3,3,4,M,119
XAUUSD_,2.206977036285544,56.78880079732689,3,3,5,M,119
XAUUSD_,1.8571944429791198,47.78837456403784,3,3,6,M,119
XAUUSD_,1.890820350680274,48.653619169067376,3,4,1,M,119
XAUUSD_,1.907290717805416,49.07742620572905,3,4,2,M,119
XAUUSD_,1.868986564528151,48.091803385731815,3,4,3,M,119
XAUUSD_,2.0467103503357316,52.664900660074125,3,4,4,M,119
XAUUSD_,2.0067863211729393,51.63759602487577,3,4,5,M,119
XAUUSD_,1.8056808504416022,46.46285323016327,3,4,6,M,119
XAUUSD_,1.8906899266558972,48.6502631649868,3,5,1,M,119
XAUUSD_,1.9088303795653718,49.117043992205225,3,5,2,M,119
XAUUSD_,1.8659094543754575,48.01262476600913,3,5,3,M,119
XAUUSD_,2.0634379711838844,53.095327217551024,3,5,4,M,119
XAUUSD_,2.0081209552465675,51.67193814411782,3,5,5,M,119
XAUUSD_,1.8034937837412428,46.4065767519149,3,5,6,M,119
XAUUSD_,1.8935421716678802,48.72365567027688,3,6,1,M,119
XAUUSD_,2.3902067134026814,61.503572842022216,3,6,2,M,119
XAUUSD_,1.9236393100767062,49.49809979432859,3,6,3,M,119
XAUUSD_,1.9559485954987679,50.329465750372016,3,6,4,M,119
XAUUSD_,1.9321923806168642,49.71818301727321,3,6,5,M,119
XAUUSD_,1.8832282164315988,48.4582622657621,3,6,6,M,119
XAUUSD_,1.950365336214232,50.18580018698085,4,1,1,M,119
XAUUSD_,6.652824281420336,171.18706114544156,4,1,2,M,119
XAUUSD_,1.9506536309363207,50.193218438858615,4,1,3,M,119
XAUUSD_,1.4639041050186565,37.66842936717244,4,1,4,M,119
XAUUSD_,2.231947317793023,57.43132326995216,4,1,5,M,119
XAUUSD_,1.9589071713015989,50.40559430501867,4,1,6,M,119
XAUUSD_,1.941924960051832,49.968616757946286,4,2,1,M,119
XAUUSD_,4.776991121663349,122.91908468396055,4,2,2,M,119
XAUUSD_,2.291852863390281,58.97278203442737,4,2,3,M,119
XAUUSD_,1.5776812428932203,40.596084305043135,4,2,4,M,119
XAUUSD_,2.306211391134946,59.34224830364014,4,2,5,M,119
XAUUSD_,1.9574225008016823,50.36739152543228,4,2,6,M,119
XAUUSD_,1.9427231141238324,49.98915444903014,4,3,1,M,119
