Forex,MAE,EVR,order,n_b,n_c,frequency,N
BTCUSD_,7.946239672822291,97.58974901228254,1,1,1,W,59
BTCUSD_,7.936426094971174,97.46922601790591,1,1,2,W,59
BTCUSD_,8.290499356354326,101.81768794871367,1,1,3,W,59
BTCUSD_,8.304940022581562,101.99503736815115,1,1,4,W,59
BTCUSD_,10.157885876185437,124.75152700752373,1,1,5,W,59
BTCUSD_,9.049727996718474,111.14196402227412,1,1,6,W,59
BTCUSD_,8.218653627160709,100.93533265006972,1,2,1,W,59
BTCUSD_,7.72094701084835,94.82287370501699,1,2,2,W,59
BTCUSD_,7.94947688039186,97.629505964907,1,2,3,W,59
BTCUSD_,7.730174613654554,94.93620019388725,1,2,4,W,59
BTCUSD_,10.901742525130139,133.88701582494673,1,2,5,W,59
BTCUSD_,8.071551192555278,99.12873100409384,1,2,6,W,59
BTCUSD_,8.280685477028856,101.69716125185539,1,3,1,W,59
BTCUSD_,7.862006050498748,96.555254912002,1,3,2,W,59
BTCUSD_,8.402562872012028,103.19396790209507,1,3,3,W,59
BTCUSD_,8.211265175566652,100.84459323541056,1,3,4,W,59
BTCUSD_,10.016473970498923,123.01481216484218,1,3,5,W,59
BTCUSD_,8.083685135755259,99.27775098337604,1,3,6,W,59
BTCUSD_,8.4749182233323,104.082581997035,1,4,1,W,59
BTCUSD_,7.886494708004267,96.85600621551289,1,4,2,W,59
BTCUSD_,8.567344466532008,105.2176917152653,1,4,3,W,59
BTCUSD_,8.426915949407,103.49305411249223,1,4,4,W,59
BTCUSD_,9.150398137553898,112.37831910111242,1,4,5,W,59
BTCUSD_,8.23542544146832,101.1413114798247,1,4,6,W,59
BTCUSD_,8.487359225412499,104.23537304292057,1,5,1,W,59
BTCUSD_,7.917381111136951,97.23532982689602,1,5,2,W,59
BTCUSD_,8.60319388984461,105.65796741388002,1,5,3,W,59
BTCUSD_,8.521895605708897,104.6595229331442,1,5,4,W,59
BTCUSD_,9.082475146246496,111.54413992369297,1,5,5,W,59
BTCUSD_,8.265062302741734,101.50528915634462,1,5,6,W,59
BTCUSD_,8.493639298361847,104.31250018332157,1,6,1,W,59
BTCUSD_,7.8118907839456755,95.93977683860267,1,6,2,W,59
BTCUSD_,8.631556165769702,106.00629159020879,1,6,3,W,59
BTCUSD_,8.419140928016676,103.3975671378617,1,6,4,W,59
BTCUSD_,8.658174531341121,106.3331983690361,1,6,5,W,59
BTCUSD_,8.215409854285584,100.89549506729219,1,6,6,W,59
BTCUSD_,11.38233683010683,139.78931421141735,2,1,1,W,59
BTCUSD_,22.66943468140437,278.40897479786616,2,1,2,W,59
BTCUSD_,8.817900233224966,108.29482950520327,2,1,3,W,59
BTCUSD_,8.888159929541578,109.15770633896759,2,1,4,W,59
BTCUSD_,10.667374816674487,131.0086876110373,2,1,5,W,59
BTCUSD_,9.787800079450646,120.20641114097307,2,1,6,W,59
BTCUSD_,8.237980600035986,101.17269201874274,2,2,1,W,59
BTCUSD_,8.846631683955085,108.64768760928247,2,2,2,W,59
BTCUSD_,8.396676559172706,103.12167662769996,2,2,3,W,59
BTCUSD_,8.222062560650658,100.97719861150321,2,2,4,W,59
BTCUSD_,8.766578687662152,107.66453681877356,2,2,5,W,59
BTCUSD_,8.681188139492724,106.61583422396296,2,2,6,W,59
BTCUSD_,8.385668744002873,102.98648690730029,2,3,1,W,59
BTCUSD_,9.057231490493894,111.23411629862228,2,3,2,W,59
BTCUSD_,8.79987819237361,108.0734963318045,2,3,3,W,59
BTCUSD_,9.103862616822655,111.80680477794768,2,3,4,W,59
BTCUSD_,9.10497023643851,111.82040773038341,2,3,5,W,59
BTCUSD_,8.7392233913372,107.3285796097758,2,3,6,W,59
BTCUSD_,8.533130380480353,104.79750000095224,2,4,1,W,59
BTCUSD_,9.103696466183488,111.80476424055612,2,4,2,W,59
BTCUSD_,8.916602255927115,109.50701363494349,2,4,3,W,59
BTCUSD_,8.706421065169899,106.92572607030422,2,4,4,W,59
BTCUSD_,9.403447823015291,115.48608532873784,2,4,5,W,59
BTCUSD_,8.912493781821835,109.45655644094151,2,4,6,W,59
BTCUSD_,8.624134506036745,105.91514433812289,2,5,1,W,59
BTCUSD_,9.161319040323994,112.51244142867904,2,5,2,W,59
BTCUSD_,8.971296648291428,110.17872909319581,2,5,3,W,59
BTCUSD_,8.739747177093191,107.33501235313216,2,5,4,W,59
BTCUSD_,9.487962936126616,116.52403648750895,2,5,5,W,59
BTCUSD_,8.93348378539143,109.71433990387051,2,5,6,W,59
BTCUSD_,8.571062871252868,105.26335836998199,2,6,1,W,59
BTCUSD_,9.156660896788773,112.45523360747274,2,6,2,W,59
BTCUSD_,8.93766938884806,109.76574434265106,2,6,3,W,59
BTCUSD_,8.743310939271451,107.37877980425817,2,6,4,W,59
BTCUSD_,9.515335523857885,116.8602060565754,2,6,5,W,59
BTCUSD_,8.76227977549438,107.61174080748364,2,6,6,W,59
BTCUSD_,8.67570785426786,106.5485294758518,3,1,1,W,59
BTCUSD_,12.97356926020702,159.33163609793147,3,1,2,W,59
BTCUSD_,8.773936631939883,107.75490156548086,3,1,3,W,59
BTCUSD_,8.836650096610947,108.52510124846702,3,1,4,W,59
BTCUSD_,11.343608917050902,139.3136870631671,3,1,5,W,59
BTCUSD_,9.819181298812714,120.59181171373933,3,1,6,W,59
BTCUSD_,8.918057124781278,109.52488124178264,3,2,1,W,59
BTCUSD_,8.937855474189902,109.76802970309237,3,2,2,W,59
BTCUSD_,8.485214616789856,104.20903457015474,3,2,3,W,59
BTCUSD_,8.357505611339691,102.6406084589822,3,2,4,W,59
BTCUSD_,9.23572245807224,113.42620833764121,3,2,5,W,59
BTCUSD_,8.726954488364997,107.17790215590936,3,2,6,W,59
BTCUSD_,9.106699382400338,111.84164380271051,3,3,1,W,59
BTCUSD_,14.71799429186998,180.7553544880247,3,3,2,W,59
BTCUSD_,8.855222198190253,108.75318985469848,3,3,3,W,59
BTCUSD_,8.911742222355338,109.44732635190279,3,3,4,W,59
BTCUSD_,8.85042468179796,108.69427036071349,3,3,5,W,59
BTCUSD_,8.6869282750524,106.68633025877062,3,3,6,W,59
BTCUSD_,9.314683814357343,114.39595242526143,3,4,1,W,59
BTCUSD_,11.559770215427825,141.96841781926577,3,4,2,W,59
BTCUSD_,8.894434365964594,109.23476425578451,3,4,3,W,59
BTCUSD_,8.655993937460968,106.30641795235803,3,4,4,W,59
BTCUSD_,9.059382236067881,111.2605301408164,3,4,5,W,59
BTCUSD_,8.95727774403658,110.00655943761178,3,4,6,W,59
BTCUSD_,9.3789080691524,115.18470649813278,3,5,1,W,59
