Forex,MAE,EVR,order,n_b,n_c,frequency,N
BTCUSD_,6.578203609952865,81.70189244415558,1,1,1,W,59
BTCUSD_,6.479595195775214,80.47716689187232,1,1,2,W,59
BTCUSD_,6.9633114671848295,86.48496736803902,1,1,3,W,59
BTCUSD_,7.295123276838791,90.60610049061849,1,1,4,W,59
BTCUSD_,9.390916418730361,116.63604362052578,1,1,5,W,59
BTCUSD_,9.144865285221293,113.58006596496878,1,1,6,W,59
BTCUSD_,6.848944414117189,85.06451807474717,1,2,1,W,59
BTCUSD_,6.028806048733466,74.8783243217103,1,2,2,W,59
BTCUSD_,6.696235677300226,83.16786155109912,1,2,3,W,59
BTCUSD_,6.656481883289369,82.674115781721,1,2,4,W,59
BTCUSD_,9.000969659885202,111.7928690945943,1,2,5,W,59
BTCUSD_,7.697580748498125,95.60465921767093,1,2,6,W,59
BTCUSD_,6.982652154421633,86.72518047819976,1,3,1,W,59
BTCUSD_,6.01616580538974,74.72133133952676,1,3,2,W,59
BTCUSD_,7.002231879191004,86.9683624564488,1,3,3,W,59
BTCUSD_,7.353087051313238,91.32601588828167,1,3,4,W,59
BTCUSD_,8.468405785503652,105.17837690731523,1,3,5,W,59
BTCUSD_,7.861262368602016,97.63759995860202,1,3,6,W,59
BTCUSD_,7.030277602207003,87.31669290975141,1,4,1,W,59
BTCUSD_,6.0477413638945,75.1135026734935,1,4,2,W,59
BTCUSD_,7.166189871613988,89.00473576694266,1,4,3,W,59
BTCUSD_,7.033240661184578,87.35349437413984,1,4,4,W,59
BTCUSD_,8.229961908727836,102.21688207841851,1,4,5,W,59
BTCUSD_,7.136937871277492,88.64142323863283,1,4,6,W,59
BTCUSD_,7.006644095307776,87.0231625854791,1,5,1,W,59
BTCUSD_,6.0413320985558565,75.03389900988059,1,5,2,W,59
BTCUSD_,7.144676364833761,88.73753603867712,1,5,3,W,59
BTCUSD_,6.974073792486222,86.61863643582114,1,5,4,W,59
BTCUSD_,7.783078781375852,96.66655263121531,1,5,5,W,59
BTCUSD_,7.357895361165717,91.38573553785456,1,5,6,W,59
BTCUSD_,7.071798289736656,87.83238365876115,1,6,1,W,59
BTCUSD_,6.025278342755894,74.83450988977054,1,6,2,W,59
BTCUSD_,7.165102194462526,88.99122671691747,1,6,3,W,59
BTCUSD_,7.039139527601878,87.42675883631604,1,6,4,W,59
BTCUSD_,7.386670981892894,91.74313138770458,1,6,5,W,59
BTCUSD_,7.442817875083679,92.44048095310968,1,6,6,W,59
