Forex,MAE,EVR,order,n_b,n_c,frequency,N
BTCUSD_,22.38541792869297,120.5376405826723,1,1,1,M,59
BTCUSD_,44.581483124513795,240.0556829728519,1,1,2,M,59
BTCUSD_,22.616371584568004,121.78124518508791,1,1,3,M,59
BTCUSD_,34.69788573967245,186.83597034417616,1,1,4,M,59
BTCUSD_,32.10829339168077,172.89192191532086,1,1,5,M,59
BTCUSD_,32.92025878619753,177.264071374473,1,1,6,M,59
BTCUSD_,23.548259844620475,126.7991373017876,1,2,1,M,59
BTCUSD_,29.453804928530307,158.59843062017032,1,2,2,M,59
BTCUSD_,32.37300215125173,174.31728593675163,1,2,3,M,59
BTCUSD_,34.534899289615566,185.95834535636564,1,2,4,M,59
BTCUSD_,36.72101197498469,197.72979702108913,1,2,5,M,59
BTCUSD_,37.11397371327117,199.84575844397617,1,2,6,M,59
BTCUSD_,26.03292498204685,140.17818942658675,1,3,1,M,59
BTCUSD_,23.862237430755,128.4897967100262,1,3,2,M,59
BTCUSD_,25.392481921761114,136.72962770393787,1,3,3,M,59
BTCUSD_,28.40100832552761,152.92948939496588,1,3,4,M,59
BTCUSD_,30.458592657281443,164.00886086077986,1,3,5,M,59
BTCUSD_,31.08602801347431,167.38738064962408,1,3,6,M,59
BTCUSD_,28.768028785741418,154.9057661149566,1,4,1,M,59
BTCUSD_,25.650283946233188,138.11780137423906,1,4,2,M,59
BTCUSD_,28.15092881954183,151.58289878380876,1,4,3,M,59
BTCUSD_,30.342662761288107,163.38461894666668,1,4,4,M,59
BTCUSD_,29.07444112489468,156.55568931606027,1,4,5,M,59
BTCUSD_,30.19577676991487,162.59368929365883,1,4,6,M,59
BTCUSD_,27.710230052203567,149.20989016758108,1,5,1,M,59
BTCUSD_,26.952512172186406,145.12984458721672,1,5,2,M,59
BTCUSD_,26.03520099786235,140.19044497514088,1,5,3,M,59
BTCUSD_,26.31422972655076,141.69291701823698,1,5,4,M,59
BTCUSD_,28.108163977353282,151.35262507644634,1,5,5,M,59
BTCUSD_,26.72460451683382,143.9026416315052,1,5,6,M,59
BTCUSD_,24.009158889676936,129.28091734337008,1,6,1,M,59
BTCUSD_,24.506608956379768,131.95951184355118,1,6,2,M,59
BTCUSD_,23.78144871120529,128.0547777315449,1,6,3,M,59
BTCUSD_,26.173666386304927,140.93603262860336,1,6,4,M,59
BTCUSD_,28.424524886376734,153.05611784427168,1,6,5,M,59
BTCUSD_,26.85010977188838,144.57844350275874,1,6,6,M,59
BTCUSD_,44.46611691293622,239.43447630202635,2,1,1,M,59
BTCUSD_,40.84187916742835,219.9192245365352,2,1,2,M,59
BTCUSD_,23.43958553664183,126.21396418965597,2,1,3,M,59
BTCUSD_,33.790587185855095,181.95048518908172,2,1,4,M,59
BTCUSD_,36.641188243320286,197.29997416462155,2,1,5,M,59
BTCUSD_,34.957089159070286,188.23169003566016,2,1,6,M,59
BTCUSD_,43.737831295319644,235.51291315330914,2,2,1,M,59
BTCUSD_,29.26345726499974,157.5734750743107,2,2,2,M,59
BTCUSD_,30.931623253470832,166.55596505913394,2,2,3,M,59
BTCUSD_,32.58795188853997,175.47471503899678,2,2,4,M,59
BTCUSD_,36.77554382293679,198.02343193600103,2,2,5,M,59
BTCUSD_,36.02581360740255,193.9863971331707,2,2,6,M,59
BTCUSD_,32.47947716738981,174.89061663208054,2,3,1,M,59
BTCUSD_,27.14086898832366,146.1440801166659,2,3,2,M,59
BTCUSD_,26.794925227739,144.2812940472701,2,3,3,M,59
BTCUSD_,26.542546634030632,142.92232365341445,2,3,4,M,59
BTCUSD_,31.634856672737012,170.34263088807873,2,3,5,M,59
BTCUSD_,30.783700056599468,165.7594504175437,2,3,6,M,59
BTCUSD_,33.547030281224686,180.63901650329322,2,4,1,M,59
BTCUSD_,25.94459446413319,139.70256050356758,2,4,2,M,59
BTCUSD_,26.495826884922952,142.67075415652175,2,4,3,M,59
BTCUSD_,28.675741994465724,154.40883404459044,2,4,4,M,59
BTCUSD_,28.8529346412349,155.36295442948523,2,4,5,M,59
BTCUSD_,27.274430625697132,146.8632627869488,2,4,6,M,59
BTCUSD_,28.912484380511998,155.68360893290526,2,5,1,M,59
BTCUSD_,26.15451032781874,140.83288395833313,2,5,2,M,59
BTCUSD_,23.10129778219203,124.39240303367134,2,5,3,M,59
BTCUSD_,24.20435050672512,130.33195588352382,2,5,4,M,59
BTCUSD_,30.86753000460631,166.2108453468276,2,5,5,M,59
BTCUSD_,26.69011797153085,143.7169436554429,2,5,6,M,59
BTCUSD_,23.670605988543162,127.45792846529436,2,6,1,M,59
BTCUSD_,24.481502547736156,131.82432262032356,2,6,2,M,59
BTCUSD_,23.503245796277913,126.55675240651468,2,6,3,M,59
BTCUSD_,26.4770079667077,142.56942086861034,2,6,4,M,59
BTCUSD_,26.97665633529215,145.25985245501172,2,6,5,M,59
BTCUSD_,25.00362741113862,134.6357822644794,2,6,6,M,59
BTCUSD_,31.466323400138634,169.4351382022868,3,1,1,M,59
BTCUSD_,74.0830582788606,398.91133953932194,3,1,2,M,59
BTCUSD_,44.04543453168848,237.16924891910102,3,1,3,M,59
BTCUSD_,47.81711440000894,257.47842491075323,3,1,4,M,59
BTCUSD_,40.84414677116337,219.93143478898023,3,1,5,M,59
BTCUSD_,39.68125841249914,213.66968799198276,3,1,6,M,59
BTCUSD_,24.95981802398298,134.39988404806303,3,2,1,M,59
BTCUSD_,67.32066272732128,362.4982063529851,3,2,2,M,59
BTCUSD_,28.519935152410465,153.5698687329844,3,2,3,M,59
BTCUSD_,36.6395426409063,197.291113171588,3,2,4,M,59
BTCUSD_,38.783748628438246,208.8369119359281,3,2,5,M,59
BTCUSD_,35.75496917727795,192.5279946733117,3,2,6,M,59
BTCUSD_,28.942318383229203,155.84425459554708,3,3,1,M,59
BTCUSD_,66.12371961357171,356.0530866191194,3,3,2,M,59
BTCUSD_,25.103322519460658,135.172605529207,3,3,3,M,59
BTCUSD_,26.86071593522357,144.6355539801298,3,3,4,M,59
