Forex,MAE,EVR,order,n_b,n_c,frequency,N
BTCUSD_,0.5434351053399417,21.524659447434885,1,1,1,D,59
BTCUSD_,0.5092315103222568,20.169905719898072,1,1,2,D,59
BTCUSD_,0.4855954588756866,19.23371673786456,1,1,3,D,59
BTCUSD_,0.746696840570605,29.575555656648078,1,1,4,D,59
BTCUSD_,0.7546387362788765,29.890122380085376,1,1,5,D,59
BTCUSD_,0.7828975062708213,31.009410395348045,1,1,6,D,59
BTCUSD_,0.5658332070204201,22.411815073201346,1,2,1,D,59
BTCUSD_,0.5261090658067028,20.838400689284782,1,2,2,D,59
BTCUSD_,0.5073242385009661,20.094361508595618,1,2,3,D,59
BTCUSD_,0.6890063937759682,27.290522524958615,1,2,4,D,59
BTCUSD_,0.7439167420031226,29.465440070983206,1,2,5,D,59
BTCUSD_,0.762184857414089,30.189013059006335,1,2,6,D,59
BTCUSD_,0.5604822348817139,22.199870994015818,1,3,1,D,59
BTCUSD_,0.5067876551541913,20.073108237154372,1,3,2,D,59
BTCUSD_,0.5696863270633857,22.564431449876242,1,3,3,D,59
BTCUSD_,0.6841468472705879,27.098043087083784,1,3,4,D,59
BTCUSD_,0.8557838596366656,33.89633087425935,1,3,5,D,59
BTCUSD_,0.7001686647831851,27.732643543143524,1,3,6,D,59
BTCUSD_,0.5473606784664621,21.680145583413346,1,4,1,D,59
BTCUSD_,0.5085693731605947,20.143679447851568,1,4,2,D,59
BTCUSD_,0.4860588048133243,19.252069184027874,1,4,3,D,59
BTCUSD_,0.744745553617325,29.498268071174,1,4,4,D,59
BTCUSD_,0.8045814977519767,31.868281174042004,1,4,5,D,59
BTCUSD_,0.6531321490694978,25.869596838242654,1,4,6,D,59
BTCUSD_,0.5309419978018953,21.029825965839297,1,5,1,D,59
BTCUSD_,0.512483351817874,20.298706344080077,1,5,2,D,59
BTCUSD_,0.48523991470068495,19.21963415981572,1,5,3,D,59
BTCUSD_,0.7120724948208069,28.204136615935866,1,5,4,D,59
BTCUSD_,0.7750201358322407,30.69739942225187,1,5,5,D,59
BTCUSD_,0.6860007024567915,27.171471544604817,1,5,6,D,59
BTCUSD_,0.4980553104007966,19.727232998055054,1,6,1,D,59
BTCUSD_,0.5104653008769651,20.218774335963914,1,6,2,D,59
BTCUSD_,0.5035011441236543,19.942934404055578,1,6,3,D,59
BTCUSD_,0.7936829412949572,31.436605498508968,1,6,4,D,59
BTCUSD_,0.8290774226521367,32.83852846970771,1,6,5,D,59
BTCUSD_,0.7105328401307583,28.143153174593387,1,6,6,D,59
BTCUSD_,2.252043756410185,89.20011688815798,2,1,1,D,59
BTCUSD_,0.5706539122037847,22.60275606385284,2,1,2,D,59
BTCUSD_,0.5374466889057029,21.287467144048854,2,1,3,D,59
BTCUSD_,0.7799847336768132,30.89403978804319,2,1,4,D,59
BTCUSD_,0.7773000264995332,30.78770251402611,2,1,5,D,59
BTCUSD_,0.8152983340681632,32.292759184007004,2,1,6,D,59
BTCUSD_,0.6836505908491431,27.078387105412304,2,2,1,D,59
BTCUSD_,0.5606658454586523,22.207143536957396,2,2,2,D,59
BTCUSD_,0.541762262774529,21.458400631661185,2,2,3,D,59
BTCUSD_,0.7429764987240167,29.428198427626665,2,2,4,D,59
BTCUSD_,0.8090487095732394,32.045220816305424,2,2,5,D,59
BTCUSD_,0.7814325776129486,30.951386741436743,2,2,6,D,59
BTCUSD_,2.5238709894339046,99.96679088820082,2,3,1,D,59
BTCUSD_,0.5251550497356098,20.800613526041413,2,3,2,D,59
BTCUSD_,0.5737649131037135,22.72597820068874,2,3,3,D,59
BTCUSD_,0.6925114240488344,27.429351581519473,2,3,4,D,59
BTCUSD_,0.8862437288853391,35.10280117024982,2,3,5,D,59
BTCUSD_,0.7488447886162524,29.660632696646115,2,3,6,D,59
BTCUSD_,1.9431043787994715,76.96348582102559,2,4,1,D,59
BTCUSD_,0.546284896706224,21.63753546161343,2,4,2,D,59
BTCUSD_,0.4575532077388628,18.123004713690122,2,4,3,D,59
BTCUSD_,0.7420928945703293,29.393200176119592,2,4,4,D,59
BTCUSD_,0.9233425617272752,36.572230978838405,2,4,5,D,59
BTCUSD_,0.6981327695697632,27.652004749828627,2,4,6,D,59
BTCUSD_,0.5562032258314221,22.03038578469647,2,5,1,D,59
BTCUSD_,0.5271567804922005,20.879899115834366,2,5,2,D,59
BTCUSD_,0.48819154901677275,19.336544022360226,2,5,3,D,59
BTCUSD_,0.7251736086540529,28.72305232614987,2,5,4,D,59
BTCUSD_,0.9354083230867888,37.050137911396774,2,5,5,D,59
BTCUSD_,0.7363003576497419,29.16376637008245,2,5,6,D,59
BTCUSD_,0.5208467647582443,20.629968740621667,2,6,1,D,59
BTCUSD_,0.521790765784077,20.66735922275912,2,6,2,D,59
BTCUSD_,0.5000926120804469,19.807927499413644,2,6,3,D,59
BTCUSD_,0.7909637204244998,31.328901188235637,2,6,4,D,59
BTCUSD_,0.8535493628332684,33.807825766185005,2,6,5,D,59
BTCUSD_,0.8345604351483757,33.055702471843155,2,6,6,D,59
BTCUSD_,0.5524382333254647,21.881260009205423,3,1,1,D,59
BTCUSD_,0.5269133008365657,20.870255247379017,3,1,2,D,59
BTCUSD_,0.5707285276236241,22.605711470093237,3,1,3,D,59
BTCUSD_,0.5836258169796297,23.116553994720697,3,1,4,D,59
BTCUSD_,0.7300407380988325,28.91583211302052,3,1,5,D,59
BTCUSD_,0.8046047847960874,31.8692035393605,3,1,6,D,59
BTCUSD_,0.5550202582226689,21.983530190227963,3,2,1,D,59
BTCUSD_,0.5184614978612869,20.535491852500627,3,2,2,D,59
BTCUSD_,0.5885349030564545,23.310995621629765,3,2,3,D,59
BTCUSD_,0.6613605329101192,26.195510932182827,3,2,4,D,59
BTCUSD_,0.772834333688199,30.610823037495607,3,2,5,D,59
BTCUSD_,0.8128920357158528,32.1974492710966,3,2,6,D,59
BTCUSD_,0.546815153797629,21.658538159451545,3,3,1,D,59
BTCUSD_,0.4938208894772072,19.55951385837905,3,3,2,D,59
BTCUSD_,0.6071465572745535,24.048175672865867,3,3,3,D,59
BTCUSD_,0.7382822956825376,29.242267999407925,3,3,4,D,59
BTCUSD_,0.773006604460173,30.61764642756197,3,3,5,D,59
BTCUSD_,0.6948177667922866,27.52070240084282,3,3,6,D,59
BTCUSD_,0.5371029876330452,21.273853645817123,3,4,1,D,59
BTCUSD_,0.5363433108117089,21.243763972351612,3,4,2,D,59
BTCUSD_,0.6030716494731143,23.886774611646594,3,4,3,D,59
BTCUSD_,0.8556613861746154,33.89147988186656,3,4,4,D,59
BTCUSD_,0.9260885750244529,36.68099649744233,3,4,5,D,59
BTCUSD_,0.662748307154984,26.25047861409574,3,4,6,D,59
BTCUSD_,0.532907956870223,21.107694692054324,3,5,1,D,59
BTCUSD_,0.509385296234745,20.1759969520647,3,5,2,D,59
BTCUSD_,0.5783314098794387,22.906850372912153,3,5,3,D,59
BTCUSD_,0.7231405300005637,28.64252509260129,3,5,4,D,59
BTCUSD_,0.8796644788656267,34.84220682383701,3,5,5,D,59
BTCUSD_,0.7002277227432931,27.73498274145165,3,5,6,D,59
BTCUSD_,0.5101158483530545,20.20493303919028,3,6,1,D,59
BTCUSD_,0.5075747360300081,20.10428334461996,3,6,2,D,59
BTCUSD_,0.5901392910239611,23.374543052192866,3,6,3,D,59
BTCUSD_,0.7580603768464288,30.025648493956908,3,6,4,D,59
BTCUSD_,0.6634832614211802,26.279589063777525,3,6,5,D,59
BTCUSD_,0.5539682353736762,21.941861123704697,3,6,6,D,59
BTCUSD_,0.6747519726183322,26.725926020199328,4,1,1,D,59
BTCUSD_,0.757239213208479,29.993123418775337,4,1,2,D,59
BTCUSD_,0.7208707412985644,28.552622124706705,4,1,3,D,59
BTCUSD_,0.7301048150429663,28.9183701058505,4,1,4,D,59
BTCUSD_,0.7403200438227594,29.32298018440834,4,1,5,D,59
BTCUSD_,0.9109742340237476,36.08233984163229,4,1,6,D,59
BTCUSD_,0.681034553463694,26.974769740118376,4,2,1,D,59
BTCUSD_,0.7069504668527521,28.001260676179175,4,2,2,D,59
BTCUSD_,0.7159965389635574,28.35956219113232,4,2,3,D,59
BTCUSD_,0.679223277771923,26.903027793292182,4,2,4,D,59
BTCUSD_,1.007950524449178,39.9234270392972,4,2,5,D,59
BTCUSD_,0.8717551516346469,34.52893008953647,4,2,6,D,59
BTCUSD_,0.6626293440948073,26.24576666352066,4,3,1,D,59
BTCUSD_,0.7209890486053542,28.557308101861597,4,3,2,D,59
BTCUSD_,0.6448247022616753,25.540551177299932,4,3,3,D,59
BTCUSD_,0.652794124142009,25.856208171633806,4,3,4,D,59
BTCUSD_,0.9855998354140264,39.0381493581724,4,3,5,D,59
BTCUSD_,0.8064680869911465,31.943006178906977,4,3,6,D,59
BTCUSD_,0.6629715215207502,26.25931980444153,4,4,1,D,59
BTCUSD_,0.6948167482422919,27.520662057586463,4,4,2,D,59
BTCUSD_,0.6906406022110612,27.35525110006511,4,4,3,D,59
BTCUSD_,0.6875727169476958,27.23373670971958,4,4,4,D,59
BTCUSD_,0.7872264246688297,31.180872439991962,4,4,5,D,59
BTCUSD_,0.8115507232428522,32.144321871136164,4,4,6,D,59
BTCUSD_,0.6839330937945349,27.08957662856365,4,5,1,D,59
BTCUSD_,0.6955613370705178,27.550154117997067,4,5,2,D,59
BTCUSD_,0.66323003923748,26.26955930821863,4,5,3,D,59
BTCUSD_,0.6741955257239439,26.703885983064083,4,5,4,D,59
BTCUSD_,0.7400934215439939,29.314004011677323,4,5,5,D,59
BTCUSD_,0.8401707634700011,33.2779192652094,4,5,6,D,59
BTCUSD_,0.6508205779311182,25.77803892994187,4,6,1,D,59
BTCUSD_,0.696511509924424,27.58778905710122,4,6,2,D,59
BTCUSD_,0.6958447189870438,27.561378455892882,4,6,3,D,59
BTCUSD_,0.8513604303946365,33.72112539509741,4,6,4,D,59
BTCUSD_,0.645459613742892,25.565699080477632,4,6,5,D,59
BTCUSD_,0.6351042318438449,25.155537744496794,4,6,6,D,59
BTCUSD_,0.6950956460159777,27.53170878522744,5,1,1,D,59
BTCUSD_,0.7006148328407363,27.75031559892488,5,1,2,D,59
BTCUSD_,9.864926207915063,390.7351126435232,5,1,3,D,59
BTCUSD_,0.7721201545958739,30.58253546167336,5,1,4,D,59
BTCUSD_,0.6011316212916415,23.80993296944443,5,1,5,D,59
BTCUSD_,0.9125304687308851,36.1439799928891,5,1,6,D,59
BTCUSD_,0.6704235804134364,26.55448481728508,5,2,1,D,59
BTCUSD_,0.6810649412618269,26.975973355784244,5,2,2,D,59
BTCUSD_,10.481030029453974,415.1380722841092,5,2,3,D,59
BTCUSD_,0.8146516611647607,32.26714542832054,5,2,4,D,59
BTCUSD_,0.6408371039857287,25.382608317040212,5,2,5,D,59
BTCUSD_,0.8623580238463023,34.15672377926946,5,2,6,D,59
BTCUSD_,0.6677926624749991,26.450278055332177,5,3,1,D,59
BTCUSD_,0.7016787115618519,27.79245425897898,5,3,2,D,59
BTCUSD_,16.788502956193415,664.9677306700069,5,3,3,D,59
BTCUSD_,1.0705507731285342,42.40293014998599,5,3,4,D,59
BTCUSD_,0.6955985961624948,27.551629895432573,5,3,5,D,59
BTCUSD_,0.8451217662780035,33.474021151742626,5,3,6,D,59
BTCUSD_,0.6670295262416372,26.4200513596813,5,4,1,D,59
BTCUSD_,0.6810265839678746,26.974454080195425,5,4,2,D,59
BTCUSD_,10.882036278608007,431.02133574007314,5,4,3,D,59
BTCUSD_,0.8092830122912953,32.05450119985851,5,4,4,D,59
BTCUSD_,1.0157680833541929,40.23306896615698,5,4,5,D,59
BTCUSD_,0.845420003400077,33.48583388232284,5,4,6,D,59
BTCUSD_,0.6779997830991488,26.854566981856852,5,5,1,D,59
BTCUSD_,0.6698703860269714,26.53257360717022,5,5,2,D,59
BTCUSD_,11.158958965922315,441.989833135876,5,5,3,D,59
BTCUSD_,2.2674984064030963,89.81225267899657,5,5,4,D,59
BTCUSD_,1.027803919981239,40.709790624394486,5,5,5,D,59
BTCUSD_,0.8806498636845785,34.88123645671165,5,5,6,D,59
BTCUSD_,0.6818220690330051,27.005962065149294,5,6,1,D,59
BTCUSD_,0.6786752233449341,26.88132016935755,5,6,2,D,59
BTCUSD_,19.495385916947118,772.1833546180413,5,6,3,D,59
BTCUSD_,1.7714290841240137,70.16368172828902,5,6,4,D,59
BTCUSD_,0.9262689845549946,36.68814225167834,5,6,5,D,59
BTCUSD_,0.6679915842627335,26.4581570526505,5,6,6,D,59
BTCUSD_,0.7128211020666083,28.23378783991352,6,1,1,D,59
BTCUSD_,0.7048010810753539,27.91612668975642,6,1,2,D,59
BTCUSD_,10.087694378201022,399.5586298473556,6,1,3,D,59
BTCUSD_,1.1275491145467769,44.660550013039995,6,1,4,D,59
BTCUSD_,1.172382969319249,46.436352581204126,6,1,5,D,59
BTCUSD_,0.9412428846791695,37.28123625242596,6,1,6,D,59
BTCUSD_,0.7044926481134013,27.903910117063276,6,2,1,D,59
BTCUSD_,0.6953601144781348,27.542183989215147,6,2,2,D,59
BTCUSD_,8557.908918436924,338966.09409561777,6,2,3,D,59
BTCUSD_,0.9808327618067437,38.8493326347967,6,2,4,D,59
BTCUSD_,1.2427535578035167,49.22362734015062,6,2,5,D,59
BTCUSD_,0.8100349098367431,32.084282747730725,6,2,6,D,59
BTCUSD_,0.6879523848216512,27.24877479174578,6,3,1,D,59
BTCUSD_,0.6865432967506887,27.19296290075663,6,3,2,D,59
BTCUSD_,24.550121178428153,972.3939299585139,6,3,3,D,59
BTCUSD_,0.960222070308662,38.03297367838582,6,3,4,D,59
BTCUSD_,1.161311900049417,45.99784392872569,6,3,5,D,59
BTCUSD_,0.9076587394927008,35.95101801501608,6,3,6,D,59
BTCUSD_,0.6832255962621607,27.06155369943262,6,4,1,D,59
BTCUSD_,0.6740931131742971,26.699829573692234,6,4,2,D,59
BTCUSD_,1160.755923009332,45975.82250182333,6,4,3,D,59
BTCUSD_,0.8694633473981708,34.438155118936294,6,4,4,D,59
BTCUSD_,1.3377063197305776,52.984565571763106,6,4,5,D,59
BTCUSD_,0.6446018235802625,25.531723282914083,6,4,6,D,59
BTCUSD_,0.6740813562842815,26.699363900696024,6,5,1,D,59
BTCUSD_,0.6644540285998296,26.318039713575175,6,5,2,D,59
BTCUSD_,426.0573395589877,16875.500034821365,6,5,3,D,59
BTCUSD_,2.8807882965653575,114.10375666646848,6,5,4,D,59
BTCUSD_,1.1444552530439107,45.3301771132148,6,5,5,D,59
BTCUSD_,0.8076776722827237,31.990916060359222,6,5,6,D,59
BTCUSD_,0.6770843816438533,26.818309286339378,6,6,1,D,59
BTCUSD_,0.668849065667943,26.49212062079006,6,6,2,D,59
BTCUSD_,99868.87380283228,3955658.1400094195,6,6,3,D,59
BTCUSD_,2.5255656466026255,100.0339137480942,6,6,4,D,59
BTCUSD_,0.9315596594066081,36.89769804464989,6,6,5,D,59
BTCUSD_,0.621353365836719,24.610886313254518,6,6,6,D,59
