Forex,MAE,EVR,order,n_b,n_c,frequency,N
BTCUSD_,0.4355950136778614,17.188531775309183,1,1,1,D,59
BTCUSD_,0.4306367249914352,16.992878244020552,1,1,2,D,59
BTCUSD_,0.45321648825904237,17.88387324216635,1,1,3,D,59
BTCUSD_,0.5971984348641589,23.565385166274712,1,1,4,D,59
BTCUSD_,0.9098595648894383,35.90295928808961,1,1,5,D,59
BTCUSD_,0.6280596083692698,24.783163710012182,1,1,6,D,59
BTCUSD_,0.4516224564723679,17.820972921557146,1,2,1,D,59
BTCUSD_,0.4473896834308487,17.653948158561054,1,2,2,D,59
BTCUSD_,0.4572195016124652,18.041831712905825,1,2,3,D,59
BTCUSD_,0.5632959126399636,22.2275953334814,1,2,4,D,59
BTCUSD_,0.6410692832343886,25.29652406259627,1,2,5,D,59
BTCUSD_,0.5777391237639166,22.797522870634435,1,2,6,D,59
BTCUSD_,0.49208858572559255,19.417761972515404,1,3,1,D,59
BTCUSD_,0.4913489371891062,19.388575521861128,1,3,2,D,59
BTCUSD_,0.5065799140264363,19.989588208225477,1,3,3,D,59
BTCUSD_,0.5826123599111109,22.98982023799269,1,3,4,D,59
BTCUSD_,0.76340615055673,30.123923516752875,1,3,5,D,59
BTCUSD_,0.6002033533648391,23.68395892288193,1,3,6,D,59
BTCUSD_,0.5124057045219401,20.21947326637336,1,4,1,D,59
BTCUSD_,0.5141724475396782,20.289188753340923,1,4,2,D,59
BTCUSD_,0.5380835950582613,21.232720028956535,1,4,3,D,59
BTCUSD_,0.6630934655394017,26.16559589649674,1,4,4,D,59
BTCUSD_,0.6834378264999481,26.968382163185545,1,4,5,D,59
BTCUSD_,0.5534374890815492,21.83858301408516,1,4,6,D,59
BTCUSD_,0.5293356651461755,20.887527667839965,1,5,1,D,59
BTCUSD_,0.5377880993140624,21.22105979908901,1,5,2,D,59
BTCUSD_,0.5698878611988406,22.48771290532591,1,5,3,D,59
BTCUSD_,0.6592230392497497,26.012869296846368,1,5,4,D,59
BTCUSD_,0.7129859877062842,28.13434938468517,1,5,5,D,59
BTCUSD_,0.5277574125800408,20.82524999355389,1,5,6,D,59
BTCUSD_,0.5075646723371497,20.02844666386247,1,6,1,D,59
BTCUSD_,0.5163004924753776,20.37316117462214,1,6,2,D,59
BTCUSD_,0.5443808320210439,21.481208313332278,1,6,3,D,59
BTCUSD_,0.6344513726749564,25.03538203303879,1,6,4,D,59
BTCUSD_,0.7348523609740694,28.99719409117222,1,6,5,D,59
BTCUSD_,0.5121023391354823,20.20750250127981,1,6,6,D,59
BTCUSD_,0.4145722648735413,16.3589763982253,2,1,1,D,59
BTCUSD_,0.4422550799341343,17.451337264070517,2,1,2,D,59
BTCUSD_,0.45183911129139537,17.829522097108274,2,1,3,D,59
BTCUSD_,0.586079882388645,23.126648297119118,2,1,4,D,59
BTCUSD_,0.8507654660387701,33.571112586604755,2,1,5,D,59
BTCUSD_,0.8194645279164132,32.33598097898952,2,1,6,D,59
BTCUSD_,0.36660177237411357,14.466065991281509,2,2,1,D,59
BTCUSD_,0.44881197724620225,17.710071717535286,2,2,2,D,59
BTCUSD_,0.4453925787045019,17.57514262367305,2,2,3,D,59
BTCUSD_,0.6442707403377745,25.422853211050512,2,2,4,D,59
BTCUSD_,0.8984722418740346,35.453616762716436,2,2,5,D,59
BTCUSD_,0.6458351468989102,25.48458452348805,2,2,6,D,59
BTCUSD_,0.42608618902649037,16.81331459069098,2,3,1,D,59
BTCUSD_,0.49658308914297433,19.5951145876237,2,3,2,D,59
BTCUSD_,0.5049529629655737,19.92538889664385,2,3,3,D,59
BTCUSD_,0.6411232782968256,25.29865470187648,2,3,4,D,59
BTCUSD_,1.0456504088881566,41.2612511958894,2,3,5,D,59
BTCUSD_,0.5567043141947972,21.96749157708576,2,3,6,D,59
BTCUSD_,0.468106332726034,18.47142488236848,2,4,1,D,59
BTCUSD_,0.5238186904323218,20.669828446786024,2,4,2,D,59
BTCUSD_,0.5361107791144495,21.154872926780744,2,4,3,D,59
BTCUSD_,0.7284628784287399,28.745065806160675,2,4,4,D,59
