Forex,MAE,EVR,order,n_b,n_c,frequency,N
BTCUSD_,8.458592875621209,103.61094108098568,1,1,1,W,59
BTCUSD_,8.424728238951454,103.1961265927708,1,1,2,W,59
BTCUSD_,9.09459052720386,111.40139939654041,1,1,3,W,59
BTCUSD_,9.244990368737266,113.24367616158248,1,1,4,W,59
BTCUSD_,10.367553891500366,126.99417399578985,1,1,5,W,59
BTCUSD_,10.493859815705045,128.5413197047018,1,1,6,W,59
BTCUSD_,8.69137040303997,106.46227806256273,1,2,1,W,59
BTCUSD_,8.264931209202008,101.23874185068146,1,2,2,W,59
BTCUSD_,8.668203020232607,106.17849630709217,1,2,3,W,59
BTCUSD_,8.59055996864155,105.22743154229723,1,2,4,W,59
BTCUSD_,10.303794848272181,126.2131771363317,1,2,5,W,59
BTCUSD_,8.547185341784349,104.69612734385736,1,2,6,W,59
BTCUSD_,8.635804749370047,105.78164361742778,1,3,1,W,59
BTCUSD_,8.226767761415813,100.77127039317473,1,3,2,W,59
BTCUSD_,8.901237076356946,109.0329755584285,1,3,3,W,59
BTCUSD_,8.906031385832437,109.09170198301157,1,3,4,W,59
BTCUSD_,10.162205614600312,124.47882321205671,1,3,5,W,59
BTCUSD_,8.441918848072012,103.40669769069771,1,3,6,W,59
BTCUSD_,8.760500215360917,107.30906251201515,1,4,1,W,59
BTCUSD_,8.25671580003264,101.13810971388047,1,4,2,W,59
BTCUSD_,9.049361599698754,110.84738151061119,1,4,3,W,59
BTCUSD_,8.973300060940215,109.9156890025637,1,4,4,W,59
BTCUSD_,8.90745249801882,109.10910946120303,1,4,5,W,59
BTCUSD_,8.439084311839157,103.37197690782841,1,4,6,W,59
BTCUSD_,8.748175684229775,107.15809694508737,1,5,1,W,59
BTCUSD_,8.253379258507383,101.09723977103405,1,5,2,W,59
BTCUSD_,9.035782120863324,110.68104384639008,1,5,3,W,59
BTCUSD_,8.98493923807488,110.05825953575565,1,5,4,W,59
BTCUSD_,8.982182052493927,110.02448623599078,1,5,5,W,59
BTCUSD_,8.363966258747357,102.4518413383007,1,5,6,W,59
BTCUSD_,8.716400893375983,106.7688813827092,1,6,1,W,59
BTCUSD_,8.142849876106615,99.74334397583033,1,6,2,W,59
BTCUSD_,9.050349297484662,110.85948001193479,1,6,3,W,59
BTCUSD_,8.908725467523327,109.12470231101491,1,6,4,W,59
BTCUSD_,8.862564854496569,108.5592720288267,1,6,5,W,59
BTCUSD_,8.51579707879452,104.3116464360876,1,6,6,W,59
BTCUSD_,10.320766371182538,126.42106460487122,2,1,1,W,59
BTCUSD_,19.97436476497126,244.66985954109566,2,1,2,W,59
BTCUSD_,9.725447031372708,119.12888280248396,2,1,3,W,59
BTCUSD_,9.871985560347847,120.92386160274006,2,1,4,W,59
BTCUSD_,12.324820542127144,150.969111978956,2,1,5,W,59
BTCUSD_,11.757531146723965,144.02027439009518,2,1,6,W,59
BTCUSD_,9.181797583293799,112.46961550331424,2,2,1,W,59
BTCUSD_,9.664843006518067,118.38653237365763,2,2,2,W,59
BTCUSD_,9.107756726483146,111.56267471949849,2,2,3,W,59
BTCUSD_,9.207995300095602,112.79051640632746,2,2,4,W,59
BTCUSD_,9.845636504115024,120.60110691374837,2,2,5,W,59
BTCUSD_,9.881265953219106,121.0375389310063,2,2,6,W,59
BTCUSD_,9.154790790203643,112.13880406826867,2,3,1,W,59
BTCUSD_,9.7660831828103,119.62664288554615,2,3,2,W,59
BTCUSD_,9.424741925708204,115.44548776930377,2,3,3,W,59
BTCUSD_,10.05128269958877,123.1201069597453,2,3,4,W,59
BTCUSD_,10.35608208183644,126.85365357913676,2,3,5,W,59
BTCUSD_,9.97577649349835,122.19521682902024,2,3,6,W,59
BTCUSD_,9.229654094958272,113.05581917611426,2,4,1,W,59
BTCUSD_,9.793932918115386,119.9677796829126,2,4,2,W,59
BTCUSD_,9.556886055572567,117.06414678917878,2,4,3,W,59
BTCUSD_,9.365386923389408,114.71843685923584,2,4,4,W,59
BTCUSD_,10.359993624525176,126.90156682251158,2,4,5,W,59
BTCUSD_,9.73877002995712,119.29207879047507,2,4,6,W,59
BTCUSD_,9.261531998497022,113.44629778572535,2,5,1,W,59
BTCUSD_,9.798637386400873,120.02540562537284,2,5,2,W,59
BTCUSD_,9.565072207047857,117.16442054282292,2,5,3,W,59
BTCUSD_,9.318715425945845,114.14674865495739,2,5,4,W,59
BTCUSD_,10.435071636552536,127.82121192129205,2,5,5,W,59
BTCUSD_,9.68358663265514,118.61612667756715,2,5,6,W,59
BTCUSD_,9.177640988251236,112.41870056623367,2,6,1,W,59
BTCUSD_,9.752989312537471,119.46625353458562,2,6,2,W,59
BTCUSD_,9.505709833647646,116.43727934295225,2,6,3,W,59
BTCUSD_,9.362616902039393,114.68450633165168,2,6,4,W,59
BTCUSD_,10.530852034114794,128.9944445469145,2,6,5,W,59
BTCUSD_,9.499574053733447,116.36212098735764,2,6,6,W,59
BTCUSD_,9.515379623862794,116.55572647464182,3,1,1,W,59
BTCUSD_,13.619895266817677,166.83273291076847,3,1,2,W,59
BTCUSD_,9.669399844782125,118.44234996741528,3,1,3,W,59
BTCUSD_,9.78482196223588,119.85617782114862,3,1,4,W,59
BTCUSD_,13.126891103119318,160.79382950109468,3,1,5,W,59
BTCUSD_,11.850143317603951,145.15469879395607,3,1,6,W,59
BTCUSD_,9.682452561390201,118.602235219172,3,2,1,W,59
BTCUSD_,9.628391398333436,117.94002957071388,3,2,2,W,59
BTCUSD_,9.34205996236207,114.43270039926648,3,2,3,W,59
BTCUSD_,9.244396594228574,113.23640290271543,3,2,4,W,59
BTCUSD_,10.489824604399134,128.49189162050223,3,2,5,W,59
BTCUSD_,9.984488619303502,122.30193334401996,3,2,6,W,59
BTCUSD_,9.735619098249744,119.253482418208,3,3,1,W,59
BTCUSD_,15.47958601476808,189.6124447786945,3,3,2,W,59
BTCUSD_,9.529116489404375,116.72399199908482,3,3,3,W,59
BTCUSD_,9.771818392283242,119.69689457628547,3,3,4,W,59
BTCUSD_,9.898356329262752,121.24688225457653,3,3,5,W,59
BTCUSD_,9.912145780867258,121.415791915881,3,3,6,W,59
BTCUSD_,9.882384240886868,121.05123705306511,3,4,1,W,59
BTCUSD_,11.227170597296746,137.5237853822415,3,4,2,W,59
BTCUSD_,9.584826519325363,117.40639493685944,3,4,3,W,59
BTCUSD_,9.341910079132385,114.43086445057995,3,4,4,W,59
BTCUSD_,9.834769099671055,120.4679899736019,3,4,5,W,59
BTCUSD_,9.846804701861904,120.61541639402513,3,4,6,W,59
BTCUSD_,9.890140028597207,121.14623919766633,3,5,1,W,59
BTCUSD_,13.788997124239499,168.90409428773165,3,5,2,W,59
BTCUSD_,9.571528641783212,117.24350666137654,3,5,3,W,59
BTCUSD_,9.29254661251492,113.82620179492758,3,5,4,W,59
BTCUSD_,9.923717990991012,121.55754215719652,3,5,5,W,59
BTCUSD_,9.800610614677582,120.04957608040286,3,5,6,W,59
BTCUSD_,9.881505284304184,121.04047054378394,3,6,1,W,59
BTCUSD_,13.3685831303033,163.75436191547269,3,6,2,W,59
BTCUSD_,9.49735877164291,116.33498556831863,3,6,3,W,59
BTCUSD_,9.335968754053011,114.35808800988895,3,6,4,W,59
BTCUSD_,10.470278385480595,128.25246620229092,3,6,5,W,59
BTCUSD_,9.787447843841111,119.88834275310431,3,6,6,W,59
BTCUSD_,9.484061163098417,116.17210058784009,4,1,1,W,59
BTCUSD_,53.47520705864392,655.0281600401244,4,1,2,W,59
