Forex,MAE,EVR,order,n_b,n_c,frequency,N
mrcd-BTCBRL_,10.304211775941354,372.4629862031097,1,1,1,D,59
mrcd-BTCBRL_,16.67615742216486,602.787629652074,1,1,2,D,59
mrcd-BTCBRL_,6.642639571016731,240.1093285629611,1,1,3,D,59
mrcd-BTCBRL_,8.007568698759018,289.44697708271445,1,1,4,D,59
mrcd-BTCBRL_,7.473842488066587,270.15454961984705,1,1,5,D,59
mrcd-BTCBRL_,7.330300051738,264.96596793651577,1,1,6,D,59
mrcd-BTCBRL_,6.436641945489948,232.6631995020659,1,2,1,D,59
mrcd-BTCBRL_,15.83774110945072,572.4816683320602,1,2,2,D,59
mrcd-BTCBRL_,7.04853542573385,254.7811137924131,1,2,3,D,59
mrcd-BTCBRL_,7.169146022244269,259.14078573247326,1,2,4,D,59
mrcd-BTCBRL_,8.084816960170905,292.2392448223632,1,2,5,D,59
mrcd-BTCBRL_,6.790473834253427,245.4530455153668,1,2,6,D,59
mrcd-BTCBRL_,7.137188485809631,257.98562707395934,1,3,1,D,59
mrcd-BTCBRL_,14.47034416391513,523.0548164064874,1,3,2,D,59
mrcd-BTCBRL_,7.022771104379241,253.84981926179796,1,3,3,D,59
mrcd-BTCBRL_,7.129634726946272,257.71258381315664,1,3,4,D,59
mrcd-BTCBRL_,7.907798461003285,285.8406148012774,1,3,5,D,59
mrcd-BTCBRL_,6.484747192398008,234.4020441905309,1,3,6,D,59
mrcd-BTCBRL_,6.804838851704479,245.9722931213963,1,4,1,D,59
mrcd-BTCBRL_,7.443252578744695,269.04882613303784,1,4,2,D,59
mrcd-BTCBRL_,6.348798873220566,229.48796458588322,1,4,3,D,59
mrcd-BTCBRL_,6.5391185075906515,236.3673864079459,1,4,4,D,59
mrcd-BTCBRL_,7.477515414396532,270.2873136913454,1,4,5,D,59
mrcd-BTCBRL_,7.004217546549296,253.17916985121732,1,4,6,D,59
mrcd-BTCBRL_,6.558982483366805,237.08540306912582,1,5,1,D,59
mrcd-BTCBRL_,10.092955011340377,364.8267567553994,1,5,2,D,59
mrcd-BTCBRL_,6.502427590899019,235.04113179530265,1,5,3,D,59
mrcd-BTCBRL_,6.66329328049887,240.85589147113524,1,5,4,D,59
mrcd-BTCBRL_,7.5948639729869845,274.5290738094052,1,5,5,D,59
mrcd-BTCBRL_,6.459578721487975,233.49228767182223,1,5,6,D,59
