Forex,MAE,EVR,order,n_b,n_c,frequency,N
mrcd-BTCBRL_,4.294566308076001,155.02059531270586,1,1,1,D,59
mrcd-BTCBRL_,11.419513004608794,412.2091911415222,1,1,2,D,59
mrcd-BTCBRL_,4.249196061205427,153.38286936442222,1,1,3,D,59
mrcd-BTCBRL_,5.402665916326061,195.0195727679308,1,1,4,D,59
mrcd-BTCBRL_,6.7969899332708446,245.3503683966098,1,1,5,D,59
mrcd-BTCBRL_,6.924830240246937,249.9650091008702,1,1,6,D,59
mrcd-BTCBRL_,4.360796972150434,157.41131796925606,1,2,1,D,59
mrcd-BTCBRL_,6.85458888160909,247.42951274326697,1,2,2,D,59
mrcd-BTCBRL_,4.002691228726782,144.4848053605116,1,2,3,D,59
mrcd-BTCBRL_,4.980588211560302,179.78386970334776,1,2,4,D,59
mrcd-BTCBRL_,6.208271772837999,224.09945895551476,1,2,5,D,59
mrcd-BTCBRL_,6.798393751358454,245.40104189890096,1,2,6,D,59
mrcd-BTCBRL_,4.38519340480089,158.29195392680737,1,3,1,D,59
mrcd-BTCBRL_,7.024260009489203,253.55411703727705,1,3,2,D,59
mrcd-BTCBRL_,3.8465705021500365,138.84932875160067,1,3,3,D,59
mrcd-BTCBRL_,5.852388455743102,211.25316908122298,1,3,4,D,59
mrcd-BTCBRL_,6.178937314277419,223.04057549604053,1,3,5,D,59
mrcd-BTCBRL_,6.554002372910305,236.57926706564712,1,3,6,D,59
mrcd-BTCBRL_,4.3782450408864655,158.04113942466827,1,4,1,D,59
mrcd-BTCBRL_,4.001447474495716,144.43990966965686,1,4,2,D,59
mrcd-BTCBRL_,4.203038570227956,151.71672633246746,1,4,3,D,59
mrcd-BTCBRL_,5.704853839916383,205.92762458289258,1,4,4,D,59
mrcd-BTCBRL_,5.87922620383893,212.22192899508065,1,4,5,D,59
mrcd-BTCBRL_,6.413960981772374,231.52420486255645,1,4,6,D,59
mrcd-BTCBRL_,4.394598531935689,158.6314500022752,1,5,1,D,59
mrcd-BTCBRL_,4.812784787228492,173.7266837457087,1,5,2,D,59
mrcd-BTCBRL_,4.425222022135864,159.7368635273747,1,5,3,D,59
mrcd-BTCBRL_,5.39784243233251,194.84545987584306,1,5,4,D,59
mrcd-BTCBRL_,5.873505073697224,212.0154138462143,1,5,5,D,59
mrcd-BTCBRL_,6.325501918016865,228.3311055504336,1,5,6,D,59
mrcd-BTCBRL_,5.3692616886484705,193.81378319825913,1,6,1,D,59
mrcd-BTCBRL_,4.21130364902104,152.01507017976138,1,6,2,D,59
mrcd-BTCBRL_,5.058938077723741,182.6120581684989,1,6,3,D,59
