Forex,MAE,EVR,order,n_b,n_c,frequency,N
mrcd-BTCBRL_,8.594399104821903,310.0900909127248,1,1,1,D,59
mrcd-BTCBRL_,13.832407216837607,499.07996581221005,1,1,2,D,59
mrcd-BTCBRL_,4.168603411289508,150.40523427177345,1,1,3,D,59
mrcd-BTCBRL_,5.227805523073903,188.62176053873452,1,1,4,D,59
mrcd-BTCBRL_,7.200497243412528,259.79743523591975,1,1,5,D,59
mrcd-BTCBRL_,6.709919324926805,242.09714583957742,1,1,6,D,59
mrcd-BTCBRL_,4.191486515369681,151.23086777308538,1,2,1,D,59
mrcd-BTCBRL_,11.601422600965032,418.584958084133,1,2,2,D,59
mrcd-BTCBRL_,4.631576631325452,167.10953275036707,1,2,3,D,59
mrcd-BTCBRL_,4.6822142593856055,168.93656294727379,1,2,4,D,59
mrcd-BTCBRL_,6.758224728588499,243.84002824826456,1,2,5,D,59
mrcd-BTCBRL_,6.906331887487208,249.1838064237462,1,2,6,D,59
mrcd-BTCBRL_,4.279901628833824,154.42092797831515,1,3,1,D,59
mrcd-BTCBRL_,8.694247439588882,313.6926672915673,1,3,2,D,59
mrcd-BTCBRL_,4.51101587538853,162.75964216313423,1,3,3,D,59
mrcd-BTCBRL_,5.01570422077851,180.96904261054507,1,3,4,D,59
mrcd-BTCBRL_,6.147753858254649,221.81394296032556,1,3,5,D,59
mrcd-BTCBRL_,6.244987981208422,225.32219730816453,1,3,6,D,59
mrcd-BTCBRL_,4.286430638778923,154.6564978259279,1,4,1,D,59
mrcd-BTCBRL_,4.909228476767713,177.1273460896349,1,4,2,D,59
mrcd-BTCBRL_,4.288874354865716,154.74466828837402,1,4,3,D,59
mrcd-BTCBRL_,5.116624259286983,184.61028658052203,1,4,4,D,59
mrcd-BTCBRL_,5.8349498536052815,210.52782265609557,1,4,5,D,59
mrcd-BTCBRL_,6.307681244486402,227.58420067481958,1,4,6,D,59
mrcd-BTCBRL_,4.289652494412585,154.77274394088772,1,5,1,D,59
mrcd-BTCBRL_,5.8923019606526355,212.59711451366965,1,5,2,D,59
mrcd-BTCBRL_,4.513226175210886,162.83939085347305,1,5,3,D,59
mrcd-BTCBRL_,5.0514001527643355,182.25696916127845,1,5,4,D,59
mrcd-BTCBRL_,5.69962607810206,205.645275157818,1,5,5,D,59
mrcd-BTCBRL_,6.171053187322709,222.65459406121136,1,5,6,D,59
mrcd-BTCBRL_,8.287689921409752,299.0238747167977,1,6,1,D,59
mrcd-BTCBRL_,4.526084920244578,163.3033406151596,1,6,2,D,59
mrcd-BTCBRL_,5.361637645116484,193.4504884561922,1,6,3,D,59
mrcd-BTCBRL_,5.1662771640104,186.4017874815131,1,6,4,D,59
mrcd-BTCBRL_,5.345038563931371,192.85158555082543,1,6,5,D,59
mrcd-BTCBRL_,5.8562890665552345,211.2977518161161,1,6,6,D,59
mrcd-BTCBRL_,10.650321835443732,384.2687808563158,2,1,1,D,59
mrcd-BTCBRL_,10.378632330372168,374.4660916513885,2,1,2,D,59
mrcd-BTCBRL_,4.218966748179608,152.22236791013998,2,1,3,D,59
mrcd-BTCBRL_,4.817409118734127,173.8144590881215,2,1,4,D,59
mrcd-BTCBRL_,7.378397276653613,266.21615477736555,2,1,5,D,59
mrcd-BTCBRL_,7.145845758536285,257.8255831370009,2,1,6,D,59
mrcd-BTCBRL_,8.746899116767883,315.5923653581819,2,2,1,D,59
mrcd-BTCBRL_,9.043130398988021,326.28053379375035,2,2,2,D,59
mrcd-BTCBRL_,4.857693940807579,175.26795502039107,2,2,3,D,59
mrcd-BTCBRL_,4.476397833311453,161.51060640345227,2,2,4,D,59
mrcd-BTCBRL_,6.785343562430076,244.81848893513953,2,2,5,D,59
mrcd-BTCBRL_,6.958628207161678,251.0706830191278,2,2,6,D,59
mrcd-BTCBRL_,13.230199769414684,477.35202883347193,2,3,1,D,59
mrcd-BTCBRL_,9.481027337075668,342.08006784911186,2,3,2,D,59
mrcd-BTCBRL_,4.554887248154908,164.3425425851032,2,3,3,D,59
mrcd-BTCBRL_,4.788686965103058,172.7781498450855,2,3,4,D,59
mrcd-BTCBRL_,5.8593089241206435,211.40670974273553,2,3,5,D,59
mrcd-BTCBRL_,7.935759629566491,286.3260589810366,2,3,6,D,59
mrcd-BTCBRL_,9.481488349871803,342.09670141454467,2,4,1,D,59
mrcd-BTCBRL_,6.221646678819325,224.48003178948434,2,4,2,D,59
mrcd-BTCBRL_,4.282085583597334,154.4997261261445,2,4,3,D,59
mrcd-BTCBRL_,4.685938929303539,169.07095084564634,2,4,4,D,59
mrcd-BTCBRL_,5.835524295582853,210.54854880144634,2,4,5,D,59
mrcd-BTCBRL_,7.471964182477389,269.5920941513049,2,4,6,D,59
mrcd-BTCBRL_,5.467625829586249,197.27459359222956,2,5,1,D,59
mrcd-BTCBRL_,6.155016939064939,222.07599844102882,2,5,2,D,59
mrcd-BTCBRL_,4.15292470275845,149.83953885845918,2,5,3,D,59
mrcd-BTCBRL_,4.65696328957403,168.0254957011515,2,5,4,D,59
mrcd-BTCBRL_,5.76664026038281,208.06317937921037,2,5,5,D,59
mrcd-BTCBRL_,6.428999902226056,231.96143672693543,2,5,6,D,59
mrcd-BTCBRL_,9.480827083638088,342.0728426078929,2,6,1,D,59
mrcd-BTCBRL_,6.7288921102316595,242.7816931416394,2,6,2,D,59
mrcd-BTCBRL_,4.284783703183892,154.59707559033447,2,6,3,D,59
mrcd-BTCBRL_,4.539410331607833,163.78412792450885,2,6,4,D,59
mrcd-BTCBRL_,5.477906015814214,197.64550770072617,2,6,5,D,59
mrcd-BTCBRL_,5.914575474219105,213.40075369338814,2,6,6,D,59
mrcd-BTCBRL_,4.209932472553252,151.8964068608404,3,1,1,D,59
mrcd-BTCBRL_,11.791834342081094,425.4551061181478,3,1,2,D,59
mrcd-BTCBRL_,4.096513217574901,147.8041850942531,3,1,3,D,59
mrcd-BTCBRL_,4.540166659860199,163.81141661493103,3,1,4,D,59
mrcd-BTCBRL_,7.133863338778485,257.39325161658473,3,1,5,D,59
mrcd-BTCBRL_,7.177089466926431,258.9528712995573,3,1,6,D,59
mrcd-BTCBRL_,4.290455003174212,154.8016988464973,3,2,1,D,59
mrcd-BTCBRL_,21.720656740545365,783.6918371152807,3,2,2,D,59
mrcd-BTCBRL_,4.879565759506041,176.057100854313,3,2,3,D,59
mrcd-BTCBRL_,4.550022211857213,164.16700971428276,3,2,4,D,59
mrcd-BTCBRL_,7.039679559232581,253.9950551393572,3,2,5,D,59
mrcd-BTCBRL_,7.573750213960515,273.26458356810883,3,2,6,D,59
mrcd-BTCBRL_,4.315755642133682,155.71455817958207,3,3,1,D,59
mrcd-BTCBRL_,11.06908065065304,399.377802149719,3,3,2,D,59
mrcd-BTCBRL_,4.44123526208963,160.24192376794574,3,3,3,D,59
mrcd-BTCBRL_,4.976252768553301,179.54561506686838,3,3,4,D,59
mrcd-BTCBRL_,6.0797568876419765,219.3605792589304,3,3,5,D,59
mrcd-BTCBRL_,7.666899061325438,276.62543918995203,3,3,6,D,59
mrcd-BTCBRL_,4.441075525109292,160.2361603801683,3,4,1,D,59
mrcd-BTCBRL_,6.383641211651413,230.32487315658855,3,4,2,D,59
mrcd-BTCBRL_,4.3984087144342405,158.6967211430773,3,4,3,D,59
mrcd-BTCBRL_,5.152474011221562,185.90376302966152,3,4,4,D,59
mrcd-BTCBRL_,6.585547381641482,237.60974576309036,3,4,5,D,59
mrcd-BTCBRL_,7.250077197724713,261.58630405066776,3,4,6,D,59
mrcd-BTCBRL_,4.420800560351005,159.50462981142593,3,5,1,D,59
mrcd-BTCBRL_,7.09701508353695,256.06374868351617,3,5,2,D,59
mrcd-BTCBRL_,4.184371022451713,150.9741373351675,3,5,3,D,59
mrcd-BTCBRL_,5.182156704793862,186.9747290199662,3,5,4,D,59
mrcd-BTCBRL_,5.690800212525219,205.32683364425472,3,5,5,D,59
mrcd-BTCBRL_,6.152904988013957,221.9997982220938,3,5,6,D,59
mrcd-BTCBRL_,4.361842971829735,157.37741140306758,3,6,1,D,59
mrcd-BTCBRL_,6.028829047307691,217.5230780623212,3,6,2,D,59
mrcd-BTCBRL_,4.604986874291876,166.15016141150718,3,6,3,D,59
mrcd-BTCBRL_,5.1323193587260265,185.1765733857516,3,6,4,D,59
mrcd-BTCBRL_,5.464600917536328,197.16545329735578,3,6,5,D,59
mrcd-BTCBRL_,5.2987424320133165,191.18119864182995,3,6,6,D,59
mrcd-BTCBRL_,4.555067781993585,164.34905633362303,4,1,1,D,59
mrcd-BTCBRL_,22.618239259739685,816.0770500410431,4,1,2,D,59
mrcd-BTCBRL_,5.426712080440243,195.7984056659384,4,1,3,D,59
mrcd-BTCBRL_,4.823154299661755,174.02174800435984,4,1,4,D,59
mrcd-BTCBRL_,7.183711555118989,259.191799455513,4,1,5,D,59
mrcd-BTCBRL_,7.303170740605819,263.5019448462696,4,1,6,D,59
mrcd-BTCBRL_,4.536211573887409,163.668715193469,4,2,1,D,59
mrcd-BTCBRL_,117.47724076211534,4238.635863170714,4,2,2,D,59
mrcd-BTCBRL_,5.654903634594805,204.03166769045902,4,2,3,D,59
mrcd-BTCBRL_,4.453411105512374,160.68123410806942,4,2,4,D,59
mrcd-BTCBRL_,6.6466168667353225,239.81316242477618,4,2,5,D,59
mrcd-BTCBRL_,8.254843851209815,297.83877256245285,4,2,6,D,59
mrcd-BTCBRL_,4.637212747366064,167.31288655254824,4,3,1,D,59
mrcd-BTCBRL_,16.826375097617227,607.1037800448828,4,3,2,D,59
mrcd-BTCBRL_,6.780936612876207,244.65948405636445,4,3,3,D,59
mrcd-BTCBRL_,5.542383551218357,199.97188847167288,4,3,4,D,59
mrcd-BTCBRL_,6.290470747121678,226.96323757694734,4,3,5,D,59
mrcd-BTCBRL_,9.086586116415182,327.8484371693459,4,3,6,D,59
mrcd-BTCBRL_,4.9683670432775155,179.26109427165545,4,4,1,D,59
mrcd-BTCBRL_,16.258558463416644,586.6166802984643,4,4,2,D,59
mrcd-BTCBRL_,4.949419544574746,178.57745932246928,4,4,3,D,59
mrcd-BTCBRL_,5.445808883494835,196.4874275886018,4,4,4,D,59
mrcd-BTCBRL_,7.794608251349259,281.2332487484654,4,4,5,D,59
mrcd-BTCBRL_,9.287366643765427,335.0926960430828,4,4,6,D,59
mrcd-BTCBRL_,4.9473462375133765,178.502653397435,4,5,1,D,59
mrcd-BTCBRL_,18.257130640555676,658.7261344378445,4,5,2,D,59
mrcd-BTCBRL_,5.598207836631307,201.98605578316383,4,5,3,D,59
mrcd-BTCBRL_,5.469149613264332,197.32957244688885,4,5,4,D,59
mrcd-BTCBRL_,6.019855477417326,217.19930730543908,4,5,5,D,59
mrcd-BTCBRL_,7.7624727193137195,280.07378315594497,4,5,6,D,59
mrcd-BTCBRL_,4.9886283121516675,179.9921306862511,4,6,1,D,59
mrcd-BTCBRL_,16.837545838701118,607.5068258048036,4,6,2,D,59
mrcd-BTCBRL_,5.6941639526561,205.44819902073658,4,6,3,D,59
mrcd-BTCBRL_,4.619540479503884,166.67526255101183,4,6,4,D,59
mrcd-BTCBRL_,5.320109895243069,191.95214708565672,4,6,5,D,59
mrcd-BTCBRL_,6.65415088026418,240.08499328946,4,6,6,D,59
