Forex,MAE,EVR,order,n_b,n_c,frequency,N
ETHUSD_,10.666958468080074,66.97502567603547,1,1,1,W,59
ETHUSD_,9.75736626224169,61.26393553510682,1,1,2,W,59
ETHUSD_,9.469098452563598,59.45397780324365,1,1,3,W,59
ETHUSD_,10.303710139185416,64.69428499186596,1,1,4,W,59
ETHUSD_,11.720721774838756,73.59132822730335,1,1,5,W,59
ETHUSD_,12.017051551806516,75.45190493062314,1,1,6,W,59
ETHUSD_,10.879744287760063,68.31105185249518,1,2,1,W,59
ETHUSD_,10.216444772501385,64.14636871453338,1,2,2,W,59
ETHUSD_,9.669362517698405,60.71138317746792,1,2,3,W,59
ETHUSD_,10.485942348490827,65.83847308763413,1,2,4,W,59
ETHUSD_,12.142012861559444,76.23650411644147,1,2,5,W,59
ETHUSD_,12.773750870828932,80.20302086233134,1,2,6,W,59
ETHUSD_,10.922583496676303,68.5800279740102,1,3,1,W,59
ETHUSD_,10.986699322161522,68.98259437294789,1,3,2,W,59
ETHUSD_,11.001332001265917,69.07446911509287,1,3,3,W,59
ETHUSD_,14.43100261648046,90.60846853973695,1,3,4,W,59
ETHUSD_,15.387182993253589,96.61207354831892,1,3,5,W,59
ETHUSD_,14.853357142606297,93.26032148510225,1,3,6,W,59
ETHUSD_,10.723860805590576,67.33230048189475,1,4,1,W,59
ETHUSD_,12.643962585410874,79.38811436631985,1,4,2,W,59
ETHUSD_,12.74654082283096,80.03217613008984,1,4,3,W,59
ETHUSD_,15.96700154006357,100.25260164976841,1,4,4,W,59
ETHUSD_,16.427664636046607,103.14498402603719,1,4,5,W,59
ETHUSD_,16.796766032888687,105.46247458386894,1,4,6,W,59
ETHUSD_,10.194486738414547,64.00849999580143,1,5,1,W,59
ETHUSD_,9.474502493610956,59.48790835514223,1,5,2,W,59
ETHUSD_,9.571713628917673,60.09827149686127,1,5,3,W,59
ETHUSD_,15.319973238464733,96.19008118131632,1,5,4,W,59
ETHUSD_,12.88841986970811,80.92299733614625,1,5,5,W,59
ETHUSD_,12.99050647347388,81.56397226155273,1,5,6,W,59
ETHUSD_,10.666264463061518,66.97066820112111,1,6,1,W,59
ETHUSD_,10.263285544682837,64.4404695989538,1,6,2,W,59
ETHUSD_,10.002206215610988,62.80122118335398,1,6,3,W,59
ETHUSD_,12.79354383513352,80.32729567754426,1,6,4,W,59
ETHUSD_,13.954164665215524,87.61452850286103,1,6,5,W,59
ETHUSD_,12.494022580616102,78.44668052638833,1,6,6,W,59
