Forex,MAE,EVR,order,n_b,n_c,frequency,N
XRPUSD_,9.475103434976058,60.1385336159243,1,1,1,W,59
XRPUSD_,13.924844683221826,88.38106579261598,1,1,2,W,59
XRPUSD_,13.981899857233707,88.74319529587923,1,1,3,W,59
XRPUSD_,16.48073625259461,104.60332364111525,1,1,4,W,59
XRPUSD_,20.18230028898806,128.0971709391217,1,1,5,W,59
XRPUSD_,19.133345421169626,121.43944862370871,1,1,6,W,59
XRPUSD_,10.921078957390266,69.31614820971478,1,2,1,W,59
XRPUSD_,15.680411985060777,99.5236611132048,1,2,2,W,59
XRPUSD_,19.95129030836351,126.6309493215169,1,2,3,W,59
XRPUSD_,22.85153129068584,145.0387947879673,1,2,4,W,59
XRPUSD_,23.62874133943542,149.9717512421233,1,2,5,W,59
XRPUSD_,24.26654503486145,154.01989480498415,1,2,6,W,59
XRPUSD_,10.93229408485187,69.38733068539804,1,3,1,W,59
XRPUSD_,21.116937402764602,134.02931784087033,1,3,2,W,59
XRPUSD_,20.360165486047844,129.22608232313868,1,3,3,W,59
XRPUSD_,24.09132848306317,152.90779438700977,1,3,4,W,59
XRPUSD_,24.530502472650465,155.6952341144265,1,3,5,W,59
XRPUSD_,22.653358563245792,143.7809913969331,1,3,6,W,59
XRPUSD_,10.819320715206722,68.67028808689409,1,4,1,W,59
XRPUSD_,21.341983851637533,135.45768888964753,1,4,2,W,59
XRPUSD_,20.958644829151417,133.02463400552054,1,4,3,W,59
XRPUSD_,23.104831793021514,146.64649446947297,1,4,4,W,59
XRPUSD_,23.43927888361686,148.76923199297815,1,4,5,W,59
XRPUSD_,21.898582188201768,138.99042159317398,1,4,6,W,59
XRPUSD_,10.007507003859052,63.51770199590399,1,5,1,W,59
XRPUSD_,19.080476087136983,121.10388666981626,1,5,2,W,59
XRPUSD_,17.515191430202886,111.16901634301442,1,5,3,W,59
XRPUSD_,20.50990080094308,130.17645319033974,1,5,4,W,59
XRPUSD_,20.137501735123045,127.81283427134339,1,5,5,W,59
XRPUSD_,21.307120325227604,135.2364098957704,1,5,6,W,59
XRPUSD_,11.690286492319052,74.19831266463547,1,6,1,W,59
XRPUSD_,21.270085032772002,135.00134669085645,1,6,2,W,59
XRPUSD_,24.99618184099198,158.65090362657887,1,6,3,W,59
XRPUSD_,19.706866092998307,125.07958748223335,1,6,4,W,59
XRPUSD_,19.895349256659724,126.2758911586709,1,6,5,W,59
XRPUSD_,20.771185365067875,131.83482775593424,1,6,6,W,59
XRPUSD_,11.276879434872498,71.57441579723704,2,1,1,W,59
XRPUSD_,17.705170462140583,112.37481430362897,2,1,2,W,59
XRPUSD_,14.179132894107404,89.99503446572041,2,1,3,W,59
XRPUSD_,17.061047309340548,108.28656111005758,2,1,4,W,59
XRPUSD_,19.436802679640792,123.36549351227414,2,1,5,W,59
XRPUSD_,19.3531275064727,122.83440672795342,2,1,6,W,59
XRPUSD_,14.634420732381459,92.88474887938,2,2,1,W,59
XRPUSD_,21.783798218067314,138.26188710340588,2,2,2,W,59
XRPUSD_,21.313693319553813,135.27812872691106,2,2,3,W,59
XRPUSD_,20.834722285094976,132.23809693680641,2,2,4,W,59
XRPUSD_,22.42807633675437,142.35112386631454,2,2,5,W,59
XRPUSD_,23.244358193305036,147.53206929948337,2,2,6,W,59
XRPUSD_,15.575820556029337,98.85981873787766,2,3,1,W,59
XRPUSD_,21.93656086302606,139.23147245117073,2,3,2,W,59
XRPUSD_,17.064716970132412,108.3098524672871,2,3,3,W,59
XRPUSD_,18.666660033377173,118.47739390056805,2,3,4,W,59
XRPUSD_,18.706493706258218,118.7302184414337,2,3,5,W,59
XRPUSD_,23.474188294011075,148.99080221275588,2,3,6,W,59
XRPUSD_,15.49566995897168,98.35110245751544,2,4,1,W,59
XRPUSD_,22.232078963208263,141.10712745840988,2,4,2,W,59
XRPUSD_,19.647058476743048,124.69998821291263,2,4,3,W,59
XRPUSD_,22.034238977150594,139.85143597875972,2,4,4,W,59
XRPUSD_,18.715210229223104,118.78554226063369,2,4,5,W,59
XRPUSD_,23.0467614079995,146.27792141634464,2,4,6,W,59
XRPUSD_,15.070972684901987,95.65554652311248,2,5,1,W,59
XRPUSD_,21.422590876125522,135.96930211742048,2,5,2,W,59
XRPUSD_,21.59531021469567,137.0655527093009,2,5,3,W,59
XRPUSD_,20.65831300059673,131.11842623782522,2,5,4,W,59
XRPUSD_,20.92661239867077,132.8213239930779,2,5,5,W,59
XRPUSD_,22.00547638021976,139.66887961784224,2,5,6,W,59
XRPUSD_,16.4611828090763,104.47921782755839,2,6,1,W,59
XRPUSD_,20.78219968141241,131.904735682353,2,6,2,W,59
XRPUSD_,20.368680338751393,129.28012614008074,2,6,3,W,59
XRPUSD_,19.635543293492848,124.62690128148881,2,6,4,W,59
XRPUSD_,19.990022310983466,126.8767815551761,2,6,5,W,59
XRPUSD_,20.997473052024887,133.27107694965804,2,6,6,W,59
XRPUSD_,11.234386592595849,71.30471349359175,3,1,1,W,59
XRPUSD_,15.45843650409771,98.11478151464217,3,1,2,W,59
XRPUSD_,16.816671921733125,106.73550918082124,3,1,3,W,59
XRPUSD_,17.9772463632256,114.10168154426353,3,1,4,W,59
XRPUSD_,18.021674716751242,114.38366854845171,3,1,5,W,59
XRPUSD_,24.124014301357303,153.11525145549828,3,1,6,W,59
XRPUSD_,14.618857049575253,92.785966099007,3,2,1,W,59
XRPUSD_,23.959321033777893,152.06994238034034,3,2,2,W,59
XRPUSD_,19.558961604265317,124.14083687875379,3,2,3,W,59
XRPUSD_,21.806640398413887,138.40686654770016,3,2,4,W,59
XRPUSD_,24.198784555236028,153.58981866811135,3,2,5,W,59
XRPUSD_,22.728065340338507,144.25515572203622,3,2,6,W,59
XRPUSD_,15.58759201186818,98.93453223283113,3,3,1,W,59
XRPUSD_,22.09167119793516,140.21595859996302,3,3,2,W,59
XRPUSD_,19.496027075430085,123.74139107808962,3,3,3,W,59
XRPUSD_,17.82825921935353,113.15605932266152,3,3,4,W,59
XRPUSD_,18.103464305049553,114.90278751523299,3,3,5,W,59
XRPUSD_,21.66046283856186,137.47907677132633,3,3,6,W,59
XRPUSD_,15.503871165767135,98.40315556215374,3,4,1,W,59
XRPUSD_,21.421492882432357,135.96233314541087,3,4,2,W,59
XRPUSD_,19.828547586223948,125.85190058899836,3,4,3,W,59
XRPUSD_,18.244070126213547,115.79521343550864,3,4,4,W,59
XRPUSD_,18.311570116972707,116.22363624811456,3,4,5,W,59
XRPUSD_,22.373520079296,142.00485500016072,3,4,6,W,59
XRPUSD_,15.068289170532019,95.63851424264665,3,5,1,W,59
XRPUSD_,20.307378784949286,128.89104484093335,3,5,2,W,59
XRPUSD_,20.090371584503153,127.51369894613781,3,5,3,W,59
XRPUSD_,20.42584376536384,129.6429427231952,3,5,4,W,59
XRPUSD_,20.930810569903954,132.84796980898537,3,5,5,W,59
XRPUSD_,22.261746017184937,141.29542441317193,3,5,6,W,59
XRPUSD_,16.340950338775517,103.71610167726726,3,6,1,W,59
XRPUSD_,21.787049871741925,138.28252536716312,3,6,2,W,59
XRPUSD_,20.732488252790983,131.58921697147431,3,6,3,W,59
XRPUSD_,19.83945056401018,125.92110184897516,3,6,4,W,59
XRPUSD_,19.919909677394525,126.43177628415975,3,6,5,W,59
XRPUSD_,21.0637812466282,133.69193542550778,3,6,6,W,59
XRPUSD_,14.109842539564164,89.55524820432976,4,1,1,W,59
XRPUSD_,18.576443527795387,117.90478924343955,4,1,2,W,59
XRPUSD_,15.611161126071906,99.08412553031495,4,1,3,W,59
