Forex,MAE,EVR,order,n_b,n_c,frequency,N
XRPUSD_,10.329654899594983,65.31089466578382,1,1,1,W,59
XRPUSD_,16.543539299025465,104.5991722918325,1,1,2,W,59
XRPUSD_,16.835365538512438,106.44429034980294,1,1,3,W,59
XRPUSD_,18.024804066039724,113.9647056141895,1,1,4,W,59
XRPUSD_,22.433657562501242,141.84038675776392,1,1,5,W,59
XRPUSD_,22.631452057647675,143.09097407781923,1,1,6,W,59
XRPUSD_,11.318565138095549,71.5634377612127,1,2,1,W,59
XRPUSD_,16.907971836610074,106.90335527822693,1,2,2,W,59
XRPUSD_,21.351366443137138,134.99742811281698,1,2,3,W,59
XRPUSD_,22.8301625756142,144.3473530986134,1,2,4,W,59
XRPUSD_,23.814473846243672,150.57081848436854,1,2,5,W,59
XRPUSD_,25.04530925627165,158.3529721571312,1,2,6,W,59
XRPUSD_,11.304410859559463,71.47394507210294,1,3,1,W,59
XRPUSD_,23.515133697165947,148.6781925316446,1,3,2,W,59
XRPUSD_,21.74375413436309,137.47836202773536,1,3,3,W,59
XRPUSD_,25.485900004694304,161.1386776081506,1,3,4,W,59
XRPUSD_,25.297364478527967,159.9466315998478,1,3,5,W,59
XRPUSD_,24.73151883538455,156.3689820505021,1,3,6,W,59
XRPUSD_,11.219525224670754,70.93724207352822,1,4,1,W,59
XRPUSD_,24.303610130104058,153.66346084492514,1,4,2,W,59
XRPUSD_,22.603976504436627,142.917255499697,1,4,3,W,59
XRPUSD_,24.79833878467026,156.79146186340884,1,4,4,W,59
XRPUSD_,24.437758179159925,154.51163333342248,1,4,5,W,59
XRPUSD_,24.16952555478964,152.81568967930667,1,4,6,W,59
XRPUSD_,10.678000805743787,67.51336735290462,1,5,1,W,59
XRPUSD_,20.715870429744697,130.97940296148042,1,5,2,W,59
XRPUSD_,19.22962330663717,121.58236789611674,1,5,3,W,59
XRPUSD_,21.82943574105759,138.02009768531664,1,5,4,W,59
XRPUSD_,21.71720374441415,137.3104929422581,1,5,5,W,59
XRPUSD_,23.771284142425063,150.29774467656358,1,5,6,W,59
XRPUSD_,11.862776290310551,75.00429978261987,1,6,1,W,59
XRPUSD_,24.068900403807294,152.1794710737079,1,6,2,W,59
XRPUSD_,26.869089061824805,169.8841115738736,1,6,3,W,59
XRPUSD_,21.608573165849677,136.62365874081874,1,6,4,W,59
XRPUSD_,21.799896053184906,137.8333282857708,1,6,5,W,59
XRPUSD_,22.64738739494599,143.1917277957188,1,6,6,W,59
