Forex,order,n_b,n_c,1,2,3,4,5,6,7,8,9,10,11,12,MAE
XRPUSD_,1,1,1,15.15357004039756,9.248690198001643,13.902557145701449,11.75438958226448,10.817376537970896,3.6432000206933894,3.406070183260743,7.114597972798496,0.7337467449654433,0.827234263983607,4.4731966298499595,45.71312434517975,10.56564613875562
XRPUSD_,1,1,2,24.95815083369045,16.91628647116913,29.566823270739352,3.758151992862714,36.071643626748696,3.828085121521347,19.29171630095528,0.9262134162323907,13.745404134810094,5.5544367165754505,17.175474708773784,35.02210032005668,17.23454057617795
XRPUSD_,1,1,3,23.38462330189242,16.50131294132385,30.208566494270556,5.844885825469811,38.43900096975062,7.015215158636242,21.501214147745237,2.3668356647743085,15.978008570505509,8.909533939914132,19.519164387707875,29.65480935750871,18.27693089662494
XRPUSD_,1,1,4,2.96871893192053,0.7590029083217746,14.59586177339107,7.5922793835878455,29.119117513284408,0.7334610866976514,21.181838358965617,1.785575815791217,21.33600100155588,6.138097629114999,26.33353299638599,30.985986221012517,13.62745613500246
XRPUSD_,1,1,5,17.48425641167012,15.023540409640953,26.006574614549343,5.848843120469408,38.450966153026584,9.033256287574153,26.19431626532198,2.3952352493138718,25.889335255915107,8.02516458570382,30.983364784322564,31.58186491344295,19.74305983757924
XRPUSD_,1,1,6,28.522275245499785,22.08738877418698,34.91241568981769,9.162189634460463,44.77938032109143,11.425449023993977,29.649023508525534,3.0392820449192586,25.191685896508893,5.600187685711335,24.09087297609318,37.918571604694016,23.031560200458543
XRPUSD_,1,2,1,16.333300383437887,10.061431589541995,16.2297031822972,8.445091515526817,9.866742530331432,2.525976163736199,3.4559213866251097,7.522908906933227,1.2297752128764468,0.632582333546162,4.37874747255592,45.02046691043588,10.475220632320356
XRPUSD_,1,2,2,2.977216403638522,31.29774980019175,7.549831064880095,32.210783405417175,19.287976217075332,34.47443500902359,11.322728139031192,28.887666228000935,12.684642347689875,32.73232519263824,17.93645629508938,1.991616113848684,19.44611885137706
XRPUSD_,1,2,3,20.34343162721301,32.723796491335634,22.77970845758154,30.74980063270128,33.67801709442865,18.736824033007437,12.594151597734676,0.7416572439887805,4.535609735472322,4.164182470045419,6.533679557408467,39.14351387062631,18.89369773429529
XRPUSD_,1,2,4,10.481347105054155,45.274407510257035,13.520160340672776,40.20535889850853,12.129842293886217,22.40729014839942,4.289005394264994,9.58100696198062,7.538585764242351,11.98622611522721,8.563163145007756,35.08145024305115,18.42148699337935
XRPUSD_,1,2,5,20.531431690258998,41.112266378937775,12.42974140549661,26.740441586132796,16.692757469220705,15.644325708637716,0.5219529819462437,5.521816634692376,10.640823488151849,7.217626145624477,9.378527435152446,54.87638486864269,18.442341316074554
XRPUSD_,1,2,6,24.651037263561157,44.417101795583,21.923974422778553,29.586733488946255,16.914748327157916,16.514280866060645,7.256759806042913,7.878623195266013,10.757419956853967,15.220757529594769,4.7748204134031464,66.62226660765339,22.20987697274181
XRPUSD_,1,3,1,15.45210501349556,10.054044958666065,15.499027677355768,8.705752873215996,9.81451859126961,2.5902784053270795,3.6560288251401674,7.480703098412639,1.1819186741309524,0.6537741160146867,4.100726179092669,45.50027676251573,10.390762931219744
XRPUSD_,1,3,2,18.630165332680992,31.64118058526974,22.02214920585797,25.22353469093146,36.75303395589544,25.80828796247997,25.56733677075929,15.373401488959102,22.922127361727902,18.390862209522492,25.353765901192915,21.17063261769905,24.07137317358136
XRPUSD_,1,3,3,25.229000924526396,24.555315031339887,25.694732080794925,12.407145169498019,31.36622976824298,2.0371419408514955,10.165963441572137,10.22165683759021,5.1968944668250385,3.758667617760624,7.097934488202112,52.9818310908734,17.55937607150643
XRPUSD_,1,3,4,13.980517584714972,23.853257295496192,9.242418909627165,1.0727624071399111,22.366416742170898,14.878323814739245,10.399859777927531,25.20428224288856,7.016769085498768,17.122777364515137,12.02039531052572,68.19574656859999,18.779460591987007
XRPUSD_,1,3,5,16.718007080205115,15.67234505890411,7.7367746836131985,3.8877176945033955,21.982994567394165,15.97015573303514,11.378262572584042,25.519310064147298,7.894506608376756,17.858345883219897,11.16287322617445,65.84161657053139,18.468575811890744
XRPUSD_,1,3,6,29.635971256148117,29.762630850753304,25.62652822037434,7.915971541466995,29.613859703533308,11.5251403755733,11.290813261331612,24.447801370954082,4.835021507138463,14.47801082697966,5.881149468258835,60.76910427594967,21.315166888205137
XRPUSD_,1,4,1,15.380000149153567,10.099764920359208,15.351842891323386,8.85348910094331,9.819751709445702,2.6603806778008865,3.648193353515721,7.4273548827496665,1.1431575569213628,0.6819537450949493,4.138551593480763,45.42364428431034,10.38567373875824
XRPUSD_,1,4,2,15.384828953050814,31.62402866898112,20.41910133761789,25.99472475321663,37.362270281270455,27.28242534480033,26.758644462845165,18.33745612829844,25.818141756150226,22.310832618580353,29.122724067925095,13.73817250707312,24.51277923998413
XRPUSD_,1,4,3,25.632821111442674,26.227052693898933,28.08708397891025,15.795422107769442,35.95633507983475,4.835700907668504,13.333877163987367,8.447647279614854,8.068832225179852,2.213478062658949,9.22763315490994,50.782085486075154,19.050664104329222
XRPUSD_,1,4,4,19.536826532877953,19.682179229746193,9.698913655860753,1.950244547834425,23.306981654178806,15.895848224525997,11.426584855870885,27.086814893630923,7.40201528530924,17.764862242175457,8.994374281216881,64.24391575028481,18.915796762792695
XRPUSD_,1,4,5,13.056437001899582,16.771575539068397,5.976273427763997,3.9103295154305613,22.03513202789865,16.669849662468987,11.418260870238035,26.46917286503966,8.167055415158647,16.641187618103608,8.657020420221599,62.692701002807205,17.705416280508242
