Forex,MAE,EVR,order,n_b,n_c,frequency,N
XRPUSD_,10.56564613875562,66.49798057213124,1,1,1,W,59
XRPUSD_,17.23454057617795,108.47061593331645,1,1,2,W,59
XRPUSD_,18.27693089662494,115.03120393402585,1,1,3,W,59
XRPUSD_,13.62745613500246,85.76837624619641,1,1,4,W,59
XRPUSD_,19.74305983757924,124.25871473189372,1,1,5,W,59
XRPUSD_,23.031560200458543,144.95585245261142,1,1,6,W,59
XRPUSD_,10.475220632320356,65.9288612309013,1,2,1,W,59
XRPUSD_,19.44611885137706,122.38982988829554,1,2,2,W,59
XRPUSD_,18.89369773429529,118.91300620624999,1,2,3,W,59
XRPUSD_,18.42148699337935,115.9410099588839,1,2,4,W,59
XRPUSD_,18.442341316074554,116.0722627310493,1,2,5,W,59
XRPUSD_,22.20987697274181,139.78434901632573,1,2,6,W,59
XRPUSD_,10.390762931219744,65.3973020159514,1,3,1,W,59
XRPUSD_,24.07137317358136,151.50021916500208,1,3,2,W,59
XRPUSD_,17.55937607150643,110.51506301907094,1,3,3,W,59
XRPUSD_,18.779460591987007,118.19402137843457,1,3,4,W,59
XRPUSD_,18.468575811890744,116.23737719448998,1,3,5,W,59
XRPUSD_,21.315166888205137,134.1532297229233,1,3,6,W,59
XRPUSD_,10.38567373875824,65.36527169646232,1,4,1,W,59
XRPUSD_,24.51277923998413,154.27833719418769,1,4,2,W,59
XRPUSD_,19.050664104329222,119.9009199114712,1,4,3,W,59
XRPUSD_,18.915796762792695,119.05209289800403,1,4,4,W,59
XRPUSD_,17.705416280508242,111.43420973791952,1,4,5,W,59
XRPUSD_,20.90523134946829,131.57318065325424,1,4,6,W,59
XRPUSD_,10.491489768712691,66.03125579357499,1,5,1,W,59
XRPUSD_,17.957328277543166,113.01969148363773,1,5,2,W,59
XRPUSD_,15.208873673766844,95.72148951424752,1,5,3,W,59
XRPUSD_,16.07684646415203,101.18432983600096,1,5,4,W,59
XRPUSD_,16.506963841510213,103.89139920286026,1,5,5,W,59
XRPUSD_,20.386128470637797,128.3060550370756,1,5,6,W,59
XRPUSD_,10.260120616808342,64.57506644497563,1,6,1,W,59
XRPUSD_,24.81110949031219,156.15596577741516,1,6,2,W,59
XRPUSD_,22.362781699899173,140.74669958555415,1,6,3,W,59
XRPUSD_,14.908927417060092,93.83369012278331,1,6,4,W,59
XRPUSD_,15.178504240064035,95.53035061125622,1,6,5,W,59
XRPUSD_,19.085691642609277,120.12137595641605,1,6,6,W,59
XRPUSD_,11.885760887946867,74.8065083982432,2,1,1,W,59
XRPUSD_,13.68480781275134,86.12933578455676,2,1,2,W,59
