Forex,MAE,EVR,order,n_b,n_c,frequency,N
bitmex-XBTUSD_,4.991211800502764,181.34464780153448,1,1,1,D,59
bitmex-XBTUSD_,3.9861823992430594,144.82912610332292,1,1,2,D,59
bitmex-XBTUSD_,3.800990044246916,138.10057124838178,1,1,3,D,59
bitmex-XBTUSD_,3.981978919806981,144.67640196971675,1,1,4,D,59
bitmex-XBTUSD_,3.9810633597020666,144.64313711713123,1,1,5,D,59
bitmex-XBTUSD_,3.979785365456634,144.59670402120312,1,1,6,D,59
bitmex-XBTUSD_,5.603283550879541,203.58292187961803,1,2,1,D,59
bitmex-XBTUSD_,4.012600157401209,145.7889569500951,1,2,2,D,59
bitmex-XBTUSD_,4.286617791846578,155.74478198739357,1,2,3,D,59
bitmex-XBTUSD_,4.4717229020076,162.47016699410347,1,2,4,D,59
bitmex-XBTUSD_,3.9545094958284466,143.67836117004632,1,2,5,D,59
bitmex-XBTUSD_,4.247849824647549,154.33623359500092,1,2,6,D,59
bitmex-XBTUSD_,5.034694095575261,182.92448087628597,1,3,1,D,59
bitmex-XBTUSD_,3.9731345171417973,144.3550601492452,1,3,2,D,59
bitmex-XBTUSD_,4.240650400185452,154.07465842134846,1,3,3,D,59
bitmex-XBTUSD_,4.625573598568699,168.05999196989046,1,3,4,D,59
bitmex-XBTUSD_,4.181604692814316,151.92936316332464,1,3,5,D,59
bitmex-XBTUSD_,4.659315167607938,169.2859172958956,1,3,6,D,59
bitmex-XBTUSD_,5.4114529290249855,196.61318027212712,1,4,1,D,59
bitmex-XBTUSD_,3.9785326620792936,144.55118981306217,1,4,2,D,59
bitmex-XBTUSD_,4.125728407649783,149.89922185523596,1,4,3,D,59
bitmex-XBTUSD_,4.357846965136335,158.3327365482728,1,4,4,D,59
bitmex-XBTUSD_,4.1500686284862205,150.7835699757767,1,4,5,D,59
bitmex-XBTUSD_,4.416410807464441,160.4605243051108,1,4,6,D,59
bitmex-XBTUSD_,5.935541457279451,215.65477845947657,1,5,1,D,59
bitmex-XBTUSD_,3.9905633315134623,144.98829759340848,1,5,2,D,59
bitmex-XBTUSD_,4.128751486081138,150.00905872758733,1,5,3,D,59
bitmex-XBTUSD_,4.400912603901007,159.8974313370896,1,5,4,D,59
bitmex-XBTUSD_,4.276680818441452,155.38374402419106,1,5,5,D,59
bitmex-XBTUSD_,4.487578544680561,163.0462467220576,1,5,6,D,59
bitmex-XBTUSD_,6.284628878782285,228.3380982693072,1,6,1,D,59
bitmex-XBTUSD_,3.9090200590028394,142.02560303644057,1,6,2,D,59
bitmex-XBTUSD_,3.810268789574227,138.43769394937632,1,6,3,D,59
bitmex-XBTUSD_,3.7127061940560626,134.8929727013093,1,6,4,D,59
bitmex-XBTUSD_,4.847079114548456,176.10790525968514,1,6,5,D,59
bitmex-XBTUSD_,5.358574904291544,194.69197412920988,1,6,6,D,59
bitmex-XBTUSD_,5.796315983458105,210.5963286231882,2,1,1,D,59
bitmex-XBTUSD_,3.9249732414837637,142.60522665770733,2,1,2,D,59
bitmex-XBTUSD_,3.7747039952324712,137.14552576220584,2,1,3,D,59
bitmex-XBTUSD_,3.7741868309095263,137.1267357397126,2,1,4,D,59
bitmex-XBTUSD_,3.389994752699149,123.16796582652587,2,1,5,D,59
bitmex-XBTUSD_,3.5870190371654367,130.32640768453103,2,1,6,D,59
bitmex-XBTUSD_,7.398558764738092,268.8102783566983,2,2,1,D,59
bitmex-XBTUSD_,4.027729041292044,146.33863150418583,2,2,2,D,59
bitmex-XBTUSD_,4.07920424022804,148.20886907267007,2,2,3,D,59
bitmex-XBTUSD_,4.194444929608758,152.39588478417465,2,2,4,D,59
bitmex-XBTUSD_,3.991183107685312,145.0108157906103,2,2,5,D,59
bitmex-XBTUSD_,4.255880019511149,154.6279929747913,2,2,6,D,59
bitmex-XBTUSD_,6.123388683987499,222.47979220953113,2,3,1,D,59
bitmex-XBTUSD_,4.016900891182992,145.9452146053737,2,3,2,D,59
bitmex-XBTUSD_,4.045500984186319,146.98433576473965,2,3,3,D,59
bitmex-XBTUSD_,4.077827614692752,148.15885242684743,2,3,4,D,59
bitmex-XBTUSD_,4.1901022458538595,152.23810296935244,2,3,5,D,59
bitmex-XBTUSD_,4.440406964686246,161.33237163475928,2,3,6,D,59
bitmex-XBTUSD_,7.692085009756583,279.47490563579373,2,4,1,D,59
bitmex-XBTUSD_,3.9638454769730167,144.0175634079424,2,4,2,D,59
bitmex-XBTUSD_,4.05445027093782,147.30948831664347,2,4,3,D,59
bitmex-XBTUSD_,4.06940510906652,147.85283930269156,2,4,4,D,59
bitmex-XBTUSD_,4.151545274733416,150.83722065307276,2,4,5,D,59
bitmex-XBTUSD_,4.21999990454137,153.3243683096113,2,4,6,D,59
bitmex-XBTUSD_,7.539086208610153,273.9160323968017,2,5,1,D,59
bitmex-XBTUSD_,3.9764805560841108,144.47663107786477,2,5,2,D,59
bitmex-XBTUSD_,4.073533696286321,148.002842393167,2,5,3,D,59
bitmex-XBTUSD_,4.174539020292015,151.67264757074878,2,5,4,D,59
bitmex-XBTUSD_,4.209831888984139,152.9549359405259,2,5,5,D,59
bitmex-XBTUSD_,4.322876209926992,157.06215145986738,2,5,6,D,59
bitmex-XBTUSD_,26.945054441675357,978.9889916566132,2,6,1,D,59
bitmex-XBTUSD_,3.9357300204836565,142.9960504450325,2,6,2,D,59
bitmex-XBTUSD_,3.9476910436633443,143.43062778267384,2,6,3,D,59
bitmex-XBTUSD_,3.7029611487407443,134.5389080209969,2,6,4,D,59
bitmex-XBTUSD_,5.091622221277412,184.9928384852374,2,6,5,D,59
bitmex-XBTUSD_,5.606825619858921,203.7116151263141,2,6,6,D,59
bitmex-XBTUSD_,3.587301219489502,130.3366601555178,3,1,1,D,59
bitmex-XBTUSD_,4.902827306404215,178.1333925805471,3,1,2,D,59
bitmex-XBTUSD_,3.8971397511257764,141.59395831090063,3,1,3,D,59
bitmex-XBTUSD_,3.6323056995499035,131.97179845704662,3,1,4,D,59
bitmex-XBTUSD_,4.626598823678688,168.0972412580232,3,1,5,D,59
bitmex-XBTUSD_,3.708384924885602,134.7359689380761,3,1,6,D,59
