Forex,MAE,EVR,order,n_b,n_c,frequency,N
bitmex-XBTUSD_,4.446914148861075,161.72051035259938,1,1,1,D,59
bitmex-XBTUSD_,4.688310999087721,170.49936699550574,1,1,2,D,59
bitmex-XBTUSD_,4.246357854937977,154.426898395648,1,1,3,D,59
bitmex-XBTUSD_,4.523638612943764,164.5107417518631,1,1,4,D,59
bitmex-XBTUSD_,5.345795937888941,194.41006018469474,1,1,5,D,59
bitmex-XBTUSD_,5.821032649762592,211.69294917462094,1,1,6,D,59
bitmex-XBTUSD_,5.741735549659073,208.80915896214142,1,2,1,D,59
bitmex-XBTUSD_,4.5666402403193755,166.07457790708935,1,2,2,D,59
bitmex-XBTUSD_,4.224574895862509,153.63471956314757,1,2,3,D,59
bitmex-XBTUSD_,4.277919555319864,155.57469979735978,1,2,4,D,59
bitmex-XBTUSD_,5.736949095650423,208.63509043750926,1,2,5,D,59
bitmex-XBTUSD_,5.345559645859971,194.40146697460833,1,2,6,D,59
bitmex-XBTUSD_,4.328690081353648,157.42106676245092,1,3,1,D,59
bitmex-XBTUSD_,4.414149645715386,160.52896673543125,1,3,2,D,59
bitmex-XBTUSD_,4.114777578630436,149.64173081101148,1,3,3,D,59
bitmex-XBTUSD_,4.235683914038149,154.03872018666783,1,3,4,D,59
bitmex-XBTUSD_,5.562140683430717,202.27784928291243,1,3,5,D,59
bitmex-XBTUSD_,5.901476758820498,214.6184525543155,1,3,6,D,59
bitmex-XBTUSD_,5.867214939262488,213.3724561714195,1,4,1,D,59
bitmex-XBTUSD_,4.86471054366784,176.91447271162784,1,4,2,D,59
bitmex-XBTUSD_,4.130913458192214,150.22854283174436,1,4,3,D,59
bitmex-XBTUSD_,4.361482330427654,158.61361941319547,1,4,4,D,59
bitmex-XBTUSD_,5.486628743863424,199.53171364913484,1,4,5,D,59
bitmex-XBTUSD_,5.824574072305285,211.82173975654058,1,4,6,D,59
bitmex-XBTUSD_,6.75325631163521,245.5950397736537,1,5,1,D,59
bitmex-XBTUSD_,5.030946892775486,182.95997444988978,1,5,2,D,59
bitmex-XBTUSD_,4.185510614235644,152.21407249199325,1,5,3,D,59
bitmex-XBTUSD_,4.416030459007086,160.59736609625307,1,5,4,D,59
