Forex,MAE,EVR,order,n_b,n_c,frequency,N
bitmex-XBTUSD_,4.920322879833317,178.71741842904987,1,1,1,D,59
bitmex-XBTUSD_,3.896416209826663,141.52677845583062,1,1,2,D,59
bitmex-XBTUSD_,3.726220424198539,135.34487694696202,1,1,3,D,59
bitmex-XBTUSD_,3.852728409951583,139.93993730714897,1,1,4,D,59
bitmex-XBTUSD_,4.139141376369635,150.34311352402653,1,1,5,D,59
bitmex-XBTUSD_,4.14226992955935,150.45674975545668,1,1,6,D,59
bitmex-XBTUSD_,5.548071065665649,201.5186731303012,1,2,1,D,59
bitmex-XBTUSD_,3.916032272709309,142.23927887577202,1,2,2,D,59
bitmex-XBTUSD_,4.173020833154685,151.57369314294127,1,2,3,D,59
bitmex-XBTUSD_,4.253360806500516,154.49182534354838,1,2,4,D,59
bitmex-XBTUSD_,4.1199168549629315,149.64483478902278,1,2,5,D,59
bitmex-XBTUSD_,4.492615308457677,163.18209790931147,1,2,6,D,59
bitmex-XBTUSD_,4.900859808507756,178.01047501355546,1,3,1,D,59
bitmex-XBTUSD_,3.8887890408865253,141.24974217666883,1,3,2,D,59
bitmex-XBTUSD_,4.061297577466646,147.51564810754482,1,3,3,D,59
bitmex-XBTUSD_,4.3014640944020694,156.23904715026163,1,3,4,D,59
bitmex-XBTUSD_,4.262979161440906,154.84118606772486,1,3,5,D,59
bitmex-XBTUSD_,4.75618891265989,172.75569607745757,1,3,6,D,59
bitmex-XBTUSD_,5.294609325443122,192.3123610671711,1,4,1,D,59
bitmex-XBTUSD_,3.8787932959673657,140.88667378240768,1,4,2,D,59
bitmex-XBTUSD_,3.9188756259474027,142.3425559904664,1,4,3,D,59
bitmex-XBTUSD_,3.9979694107840102,145.21542376459507,1,4,4,D,59
bitmex-XBTUSD_,4.349512004842182,157.98425752049204,1,4,5,D,59
bitmex-XBTUSD_,4.681274982654738,170.03465022297317,1,4,6,D,59
bitmex-XBTUSD_,5.924119819697385,215.17762685455136,1,5,1,D,59
bitmex-XBTUSD_,3.888292459109763,141.23170518695304,1,5,2,D,59
bitmex-XBTUSD_,3.912064943544293,142.09517637604867,1,5,3,D,59
bitmex-XBTUSD_,4.009691383833434,145.64119272599277,1,5,4,D,59
bitmex-XBTUSD_,4.472844699788827,162.46398403175482,1,5,5,D,59
bitmex-XBTUSD_,4.714616502184332,171.24569072628108,1,5,6,D,59
bitmex-XBTUSD_,6.194249863484789,224.9893699545177,1,6,1,D,59
bitmex-XBTUSD_,3.960550395423919,143.85627925545688,1,6,2,D,59
bitmex-XBTUSD_,3.877885226325978,140.85369060914323,1,6,3,D,59
bitmex-XBTUSD_,3.642518003403301,132.30461293865903,1,6,4,D,59
bitmex-XBTUSD_,5.211473795583192,189.2926878385717,1,6,5,D,59
bitmex-XBTUSD_,5.755034236340575,209.03605043993147,1,6,6,D,59
bitmex-XBTUSD_,6.528283477572526,237.12223737729713,2,1,1,D,59
bitmex-XBTUSD_,3.813112780953262,138.50100674975783,2,1,2,D,59
bitmex-XBTUSD_,3.7188254137873025,135.07627319834035,2,1,3,D,59
bitmex-XBTUSD_,3.799910537178619,138.02147095861173,2,1,4,D,59
bitmex-XBTUSD_,3.7186438279893292,135.06967758544468,2,1,5,D,59
bitmex-XBTUSD_,3.945071016614678,143.2940326941567,2,1,6,D,59
bitmex-XBTUSD_,7.238900048943723,262.93346201234897,2,2,1,D,59
bitmex-XBTUSD_,3.862569880125363,140.29740208861958,2,2,2,D,59
bitmex-XBTUSD_,4.05818064676816,147.40243403166807,2,2,3,D,59
