Gmt time,Open,High,Low,Close,Volume
03.01.1993 00:00:00.000,1.51000,1.51000,1.51000,1.51000,0
04.01.1993 00:00:00.000,1.51000,1.51300,1.49500,1.50110,66126726562.5
05.01.1993 00:00:00.000,1.50070,1.55370,1.50070,1.54940,48876273437.5
06.01.1993 00:00:00.000,1.54720,1.56750,1.53300,1.54230,36800960937.5
07.01.1993 00:00:00.000,1.53980,1.54870,1.52870,1.52980,63251648437.5
08.01.1993 00:00:00.000,1.53300,1.54450,1.52200,1.53150,28750750000
09.01.1993 00:00:00.000,1.53150,1.53150,1.53150,1.53150,0
10.01.1993 00:00:00.000,1.53150,1.53150,1.53150,1.53150,0
11.01.1993 00:00:00.000,1.54100,1.55800,1.53940,1.55350,72451890625
12.01.1993 00:00:00.000,1.54950,1.56170,1.53600,1.54250,39676035156.25
13.01.1993 00:00:00.000,1.54200,1.54960,1.53570,1.54900,28750750000
14.01.1993 00:00:00.000,1.55030,1.55200,1.53220,1.53750,62101621093.75
15.01.1993 00:00:00.000,1.53650,1.54170,1.52720,1.53050,36800960937.5
16.01.1993 00:00:00.000,1.53050,1.53050,1.53050,1.53050,0
17.01.1993 00:00:00.000,1.53050,1.53050,1.53050,1.53050,0
18.01.1993 00:00:00.000,1.53320,1.55400,1.53250,1.55120,59801558593.75
19.01.1993 00:00:00.000,1.55100,1.55530,1.54140,1.54630,31050810546.875
20.01.1993 00:00:00.000,1.54570,1.55450,1.53700,1.54500,48876273437.5
21.01.1993 00:00:00.000,1.54290,1.54810,1.51350,1.52100,65551710937.5
22.01.1993 00:00:00.000,1.52300,1.53500,1.51150,1.53100,38526003906.25
23.01.1993 00:00:00.000,1.53100,1.53100,1.53100,1.53100,0
24.01.1993 00:00:00.000,1.53100,1.53100,1.53100,1.53100,0
25.01.1993 00:00:00.000,1.53450,1.56100,1.53250,1.55780,56351468750
26.01.1993 00:00:00.000,1.55710,1.56800,1.53300,1.53820,50026304687.5
27.01.1993 00:00:00.000,1.53870,1.53950,1.50750,1.50930,74751953125
28.01.1993 00:00:00.000,1.51700,1.52600,1.50550,1.51650,19550509765.625
29.01.1993 00:00:00.000,1.51350,1.52410,1.48350,1.48580,58076515625
30.01.1993 00:00:00.000,1.48580,1.48580,1.48580,1.48580,0
31.01.1993 00:00:00.000,1.48580,1.48580,1.48580,1.48580,0
01.02.1993 00:00:00.000,1.47600,1.47770,1.45200,1.45930,50601320312.5
02.02.1993 00:00:00.000,1.45900,1.46800,1.44050,1.44400,47726246093.75
03.02.1993 00:00:00.000,1.44700,1.45350,1.42510,1.43500,71301859375
04.02.1993 00:00:00.000,1.43700,1.45230,1.43250,1.44030,69576812500
05.02.1993 00:00:00.000,1.43850,1.45600,1.43700,1.44650,63826664062.5
06.02.1993 00:00:00.000,1.44650,1.44650,1.44650,1.44650,0
07.02.1993 00:00:00.000,1.44650,1.44650,1.44650,1.44650,0
08.02.1993 00:00:00.000,1.44680,1.45690,1.43380,1.43870,64401679687.5
09.02.1993 00:00:00.000,1.43920,1.43920,1.41450,1.43050,35650929687.5
10.02.1993 00:00:00.000,1.43280,1.43900,1.42200,1.42300,62101621093.75
11.02.1993 00:00:00.000,1.42400,1.42800,1.41600,1.41970,59801558593.75
12.02.1993 00:00:00.000,1.41950,1.43250,1.40680,1.42050,47726246093.75
13.02.1993 00:00:00.000,1.42050,1.42050,1.42050,1.42050,0
14.02.1993 00:00:00.000,1.42050,1.42050,1.42050,1.42050,0
15.02.1993 00:00:00.000,1.42000,1.42100,1.40800,1.41940,46001199218.75
16.02.1993 00:00:00.000,1.41880,1.45030,1.41750,1.44950,46576214843.75
17.02.1993 00:00:00.000,1.44920,1.45650,1.43970,1.44750,58651531250
18.02.1993 00:00:00.000,1.44600,1.45250,1.41850,1.44800,71301859375
19.02.1993 00:00:00.000,1.45350,1.46580,1.44250,1.45300,27025705078.125
20.02.1993 00:00:00.000,1.45300,1.45300,1.45300,1.45300,0
