Gmt time,Open,High,Low,Close,Volume
25.12.2017 00:00:00.000,573.156,573.156,573.156,573.156,0
26.12.2017 00:00:00.000,573.156,587.564,568.138,585.422,1904818.058
27.12.2017 00:00:00.000,586.112,586.112,576.938,579.581,2955310.1063
28.12.2017 00:00:00.000,579.467,585.292,579.467,581.936,2518094.0628
29.12.2017 00:00:00.000,583.042,591.077,582.231,584.579,2205305.0995
30.12.2017 00:00:00.000,584.579,584.579,584.579,584.579,0
31.12.2017 00:00:00.000,584.579,584.579,584.579,584.579,0
01.01.2018 00:00:00.000,584.579,584.579,584.579,584.579,0
02.01.2018 00:00:00.000,584.518,592.291,582.740,584.021,3803141.9944
03.01.2018 00:00:00.000,585.980,596.013,582.830,592.502,5839524.0052000005
04.01.2018 00:00:00.000,594.478,597.313,589.923,592.979,5512593.953199999
05.01.2018 00:00:00.000,600.476,603.441,588.229,592.449,4955727.0091
06.01.2018 00:00:00.000,592.449,592.449,592.449,592.449,0
07.01.2018 00:00:00.000,592.449,592.449,592.449,592.449,0
08.01.2018 00:00:00.000,592.407,595.286,589.668,590.581,5880860.963699999
09.01.2018 00:00:00.000,596.023,602.317,590.581,594.990,6658500.8721
10.01.2018 00:00:00.000,601.921,604.039,594.990,600.710,5562156.0756
11.01.2018 00:00:00.000,602.528,607.040,599.716,605.524,6311858.965100001
12.01.2018 00:00:00.000,602.419,606.530,597.565,605.720,6777885.005100001
13.01.2018 00:00:00.000,605.720,605.720,605.720,605.720,0
14.01.2018 00:00:00.000,605.528,606.998,604.659,605.540,1909
15.01.2018 00:00:00.000,605.282,612.062,603.191,608.500,2311512.0041
16.01.2018 00:00:00.000,609.505,610.676,600.363,604.896,7417979.056800001
17.01.2018 00:00:00.000,604.757,606.789,597.716,603.081,7570007.941
18.01.2018 00:00:00.000,605.715,606.064,599.328,604.578,6991639.968899999
19.01.2018 00:00:00.000,602.991,604.700,596.854,602.293,7778872.1375
20.01.2018 00:00:00.000,602.293,602.293,602.293,602.293,0
21.01.2018 00:00:00.000,602.293,602.293,602.293,602.293,0
22.01.2018 00:00:00.000,601.965,607.384,597.695,604.888,5700594.944999999
23.01.2018 00:00:00.000,605.453,613.531,602.831,609.874,6618249.925399999
24.01.2018 00:00:00.000,611.212,617.040,606.817,611.557,8684413.062800001
25.01.2018 00:00:00.000,617.224,619.416,611.522,615.915,8402197.9202
26.01.2018 00:00:00.000,613.164,618.085,611.781,615.439,6966691.113500001
27.01.2018 00:00:00.000,615.439,615.439,615.439,615.439,0
28.01.2018 00:00:00.000,616.911,617.116,613.478,616.230,574
29.01.2018 00:00:00.000,616.068,616.818,605.915,607.728,6381027.1584
30.01.2018 00:00:00.000,608.060,609.291,600.072,602.484,8553277.1077
31.01.2018 00:00:00.000,601.281,606.540,598.753,602.504,7544194.962599999
01.02.2018 00:00:00.000,606.273,614.769,602.504,610.013,7561242.074400001
02.02.2018 00:00:00.000,614.579,615.912,598.633,600.782,9212512.923300002
03.02.2018 00:00:00.000,600.782,600.782,600.782,600.782,0
04.02.2018 00:00:00.000,600.782,600.782,600.782,600.782,0
05.02.2018 00:00:00.000,599.767,601.291,589.513,589.742,8286117.917800001
06.02.2018 00:00:00.000,590.539,593.541,584.473,589.181,9572514.0964
07.02.2018 00:00:00.000,588.003,591.819,570.254,572.269,1915689.0051000006
08.02.2018 00:00:00.000,571.205,574.464,562.323,566.372,8893774.946499998
09.02.2018 00:00:00.000,564.470,567.405,541.850,548.187,10047406.9826
