Gmt time,Open,High,Low,Close,Volume
03.01.1993 00:00:00.000,1.27100,1.27100,1.27100,1.27100,0
04.01.1993 00:00:00.000,1.27100,1.28170,1.27100,1.28090,91589695312.5
05.01.1993 00:00:00.000,1.27980,1.28470,1.27590,1.27650,131889156250
06.01.1993 00:00:00.000,1.27700,1.28070,1.27400,1.27920,41520664062.5
07.01.1993 00:00:00.000,1.27930,1.28040,1.27620,1.27970,151428296875
08.01.1993 00:00:00.000,1.28060,1.28530,1.27970,1.28270,114792421875
09.01.1993 00:00:00.000,1.28270,1.28270,1.28270,1.28270,0
10.01.1993 00:00:00.000,1.28270,1.28270,1.28270,1.28270,0
11.01.1993 00:00:00.000,1.27850,1.27920,1.27350,1.27770,86704914062.5
12.01.1993 00:00:00.000,1.27680,1.27990,1.27490,1.27770,68386976562.5
13.01.1993 00:00:00.000,1.27850,1.28300,1.27850,1.27900,59838601562.5
14.01.1993 00:00:00.000,1.27710,1.28070,1.27650,1.27890,108686437500
15.01.1993 00:00:00.000,1.27970,1.28370,1.27970,1.28120,137995140625
16.01.1993 00:00:00.000,1.28120,1.28120,1.28120,1.28120,0
17.01.1993 00:00:00.000,1.28120,1.28120,1.28120,1.28120,0
18.01.1993 00:00:00.000,1.28190,1.28350,1.27520,1.27620,102580460937.5
19.01.1993 00:00:00.000,1.27650,1.27970,1.27550,1.27840,46405445312.5
20.01.1993 00:00:00.000,1.27780,1.28190,1.27600,1.28120,142879921875
21.01.1993 00:00:00.000,1.28140,1.28800,1.27950,1.28590,69608171875
22.01.1993 00:00:00.000,1.28540,1.28820,1.27970,1.28080,80598929687.5
23.01.1993 00:00:00.000,1.28080,1.28080,1.28080,1.28080,0
24.01.1993 00:00:00.000,1.28080,1.28080,1.28080,1.28080,0
25.01.1993 00:00:00.000,1.27750,1.27970,1.27600,1.27870,89147304687.5
26.01.1993 00:00:00.000,1.27880,1.27890,1.26650,1.27150,70829367187.5
27.01.1993 00:00:00.000,1.27150,1.27450,1.26780,1.26820,157534281250
28.01.1993 00:00:00.000,1.26860,1.27120,1.26620,1.26870,48847839843.75
29.01.1993 00:00:00.000,1.27000,1.27250,1.26680,1.26770,58617406250
30.01.1993 00:00:00.000,1.26770,1.26770,1.26770,1.26770,0
31.01.1993 00:00:00.000,1.26770,1.26770,1.26770,1.26770,0
01.02.1993 00:00:00.000,1.26740,1.27170,1.26230,1.26340,106244046875
02.02.1993 00:00:00.000,1.26420,1.26570,1.26070,1.26440,125783179687.5
03.02.1993 00:00:00.000,1.26440,1.26860,1.26320,1.26710,76935343750
04.02.1993 00:00:00.000,1.26650,1.26950,1.26170,1.26170,100138070312.5
05.02.1993 00:00:00.000,1.26250,1.26320,1.25920,1.26180,56175015625
06.02.1993 00:00:00.000,1.26180,1.26180,1.26180,1.26180,0
07.02.1993 00:00:00.000,1.26180,1.26180,1.26180,1.26180,0
08.02.1993 00:00:00.000,1.26150,1.26470,1.26100,1.26290,59838601562.5
09.02.1993 00:00:00.000,1.26270,1.26870,1.26120,1.26800,97695679687.5
10.02.1993 00:00:00.000,1.26830,1.26910,1.26350,1.26440,95253281250
11.02.1993 00:00:00.000,1.26470,1.26570,1.25250,1.25600,117234812500
12.02.1993 00:00:00.000,1.25640,1.25700,1.25280,1.25450,105022851562.5
13.02.1993 00:00:00.000,1.25450,1.25450,1.25450,1.25450,0
14.02.1993 00:00:00.000,1.25450,1.25450,1.25450,1.25450,0
15.02.1993 00:00:00.000,1.25440,1.25570,1.25250,1.25400,62280992187.5
16.02.1993 00:00:00.000,1.25450,1.25900,1.25100,1.25870,52511425781.25
17.02.1993 00:00:00.000,1.26190,1.26470,1.25800,1.26450,111128828125
18.02.1993 00:00:00.000,1.26400,1.26630,1.25860,1.26070,62280992187.5
19.02.1993 00:00:00.000,1.26090,1.26090,1.25510,1.25920,54953816406.25
20.02.1993 00:00:00.000,1.25920,1.25920,1.25920,1.25920,0
