Gmt time,Open,High,Low,Close,Volume
03.01.1993 00:00:00.000,1.20870,1.20870,1.20870,1.20870,0
04.01.1993 00:00:00.000,1.20280,1.20320,1.19150,1.19620,15668515625
05.01.1993 00:00:00.000,1.19660,1.20500,1.19310,1.20380,16165928710.9375
06.01.1993 00:00:00.000,1.20440,1.20670,1.19360,1.19460,8704731445.3125
07.01.1993 00:00:00.000,1.19480,1.19950,1.19330,1.19500,28601259765.625
08.01.1993 00:00:00.000,1.19480,1.19520,1.18580,1.19030,23627126953.125
09.01.1993 00:00:00.000,1.19030,1.19030,1.19030,1.19030,0
10.01.1993 00:00:00.000,1.19030,1.19030,1.19030,1.19030,0
11.01.1993 00:00:00.000,1.19480,1.20280,1.19420,1.19700,14673689453.125
12.01.1993 00:00:00.000,1.19700,1.20260,1.19500,1.19580,13181450195.3125
13.01.1993 00:00:00.000,1.19560,1.20970,1.19360,1.20870,20891353515.625
14.01.1993 00:00:00.000,1.20830,1.21010,1.20170,1.20170,21388767578.125
15.01.1993 00:00:00.000,1.20190,1.20620,1.19500,1.19640,9699557617.1875
16.01.1993 00:00:00.000,1.19640,1.19640,1.19640,1.19640,0
17.01.1993 00:00:00.000,1.19640,1.19640,1.19640,1.19640,0
18.01.1993 00:00:00.000,1.19560,1.21400,1.19420,1.21180,20393941406.25
19.01.1993 00:00:00.000,1.21140,1.21730,1.20850,1.21300,27606431640.625
20.01.1993 00:00:00.000,1.21240,1.22160,1.21240,1.21890,26114193359.375
21.01.1993 00:00:00.000,1.21930,1.22200,1.20830,1.21220,25616779296.875
22.01.1993 00:00:00.000,1.21260,1.23040,1.21120,1.23000,11937916992.1875
23.01.1993 00:00:00.000,1.23000,1.23000,1.23000,1.23000,0
24.01.1993 00:00:00.000,1.23000,1.23000,1.23000,1.23000,0
25.01.1993 00:00:00.000,1.22940,1.24470,1.22750,1.24020,10196970703.125
26.01.1993 00:00:00.000,1.24000,1.24780,1.23690,1.23860,18155582031.25
27.01.1993 00:00:00.000,1.23880,1.23940,1.23020,1.23220,9450850585.9375
28.01.1993 00:00:00.000,1.23200,1.24310,1.23140,1.23200,30093498046.875
29.01.1993 00:00:00.000,1.23040,1.23650,1.21300,1.21360,8207317382.8125
30.01.1993 00:00:00.000,1.21360,1.21360,1.21360,1.21360,0
31.01.1993 00:00:00.000,1.21360,1.21360,1.21360,1.21360,0
01.02.1993 00:00:00.000,1.21260,1.21540,1.19420,1.19500,13430156250
02.02.1993 00:00:00.000,1.19520,1.20240,1.18880,1.19150,18404289062.5
03.02.1993 00:00:00.000,1.19190,1.19660,1.18330,1.19010,25865486328.125
04.02.1993 00:00:00.000,1.19010,1.19290,1.17390,1.17700,26611605468.75
05.02.1993 00:00:00.000,1.17720,1.18780,1.17510,1.17920,19150408203.125
